"Event_Name","Event_ID","Event_Date","Event_Tour_1","Event_Tour_2","Event_Tour_3","Scrape_Date"
"Shaikh Maktoum Dubai Open",6379,2016-09-18,"MENA Tour",NA,NA,2017-01-03
"Chongqing Jiangnan NewTown KingRun Open",6380,2016-09-11,"PGA Tour China",NA,NA,2017-01-03
"TOUR Championship",6381,2016-09-25,"PGA Tour",NA,NA,2017-01-03
"Nationwide Children's Hospital Championship",6382,2016-09-25,"Web.com Tour",NA,NA,2017-01-03
"63 Aberto do Brasil ",6383,2016-09-25,"PGA Tour Latinoamerica",NA,NA,2017-01-03
"Porsche European Open",6384,2016-09-25,"European Tour",NA,NA,2017-01-03
"South Pacific Open Championship",6385,2016-09-25,"PGA Tour Australasia",NA,NA,2017-01-03
"Asia-Pasific Golf Championship Diamond Cup Golf",6386,2016-09-25,"Asian Tour","Japan Golf Tour",NA,2017-01-03
"Sun Carnival City Challenge",6387,2016-09-25,"Sunshine Tour",NA,NA,2017-01-03
"Clipper Logistics Championship",6388,2016-09-25,"EuroPro Tour",NA,NA,2017-01-03
"Thisted Forsikring Championship",6389,2016-09-25,"Nordic Golf League",NA,NA,2017-01-03
"The Golf Citizen Classic",6390,2016-09-25,"MENA Tour",NA,NA,2017-01-03
"Kazakhstan Open",6391,2016-10-02,"European Challenge Tour",NA,NA,2017-01-03
"Mercuries Taiwan Masters",6392,2016-10-02,"Asian Tour",NA,NA,2017-01-03
"Shinhan Donghae Open",6393,2016-10-02,"Asian Tour","Korean Golf Tour",NA,2017-01-03
"Vodacom Origins of Golf -Simola ",6394,2016-10-02,"Sunshine Tour",NA,NA,2017-01-03
"GolfUppsala Open",6395,2016-10-02,"Nordic Golf League",NA,NA,2017-01-03
"Castanea Resort Pro Golf Tour Championship",6396,2016-10-02,"ProGolf Tour",NA,NA,2017-01-03
"Ascorp Golf Citizen Abu Dhabi Open",6397,2016-10-02,"MENA Tour",NA,NA,2017-01-03
"Top Cup Tokai Classic",6398,2016-10-02,"Japan Golf Tour",NA,NA,2017-01-03
"Fiji International",6400,2016-10-09,"PGA Tour Australasia",NA,NA,2017-01-03
"Alfred Dunhill Links Championship",6401,2016-10-09,"European Tour",NA,NA,2017-01-03
"Terre dei Consoli Open",6402,2016-10-09,"European Challenge Tour",NA,NA,2017-01-03
"Honma TourWorld Cup at Trophia Golf",6403,2016-10-09,"Japan Golf Tour",NA,NA,2017-01-03
"BNI Indonesian Masters presented by Zurich",6404,2016-10-09,"Asian Tour",NA,NA,2017-01-03
"Sun Boardwalk Challenge",6405,2016-10-09,"Sunshine Tour",NA,NA,2017-01-03
"Race to Himmerland",6406,2016-10-09,"Nordic Golf League",NA,NA,2017-01-03
"Hyundai Insurance KJ Choi Invitational",6407,2016-10-09,"Korean Golf Tour",NA,NA,2017-01-03
"Safeway Open",6409,2016-10-16,"PGA Tour",NA,NA,2017-01-03
"Roberto De Vicenzo Punta del Este Open Copa NEC",6410,2016-10-16,"PGA Tour Latinoamerica",NA,NA,2017-01-03
"British Masters supported by Sky Sports",6411,2016-10-16,"European Tour",NA,NA,2017-01-03
"Hainan Open",6412,2016-10-16,"European Challenge Tour",NA,NA,2017-01-03
"Japan Open Golf Championship",6413,2016-10-16,"Japan Golf Tour",NA,NA,2017-01-03
"Venetian Macao Open",6414,2016-10-16,"Asian Tour",NA,NA,2017-01-03
"Sun Fish River Challenge",6415,2016-10-16,"Sunshine Tour",NA,NA,2017-01-03
"Abruzzo Open",6416,2016-10-16,"Alps Golf Tour",NA,NA,2017-01-03
"Tourfinal Vellinge Open at Ljunghusen",6417,2016-10-16,"Nordic Golf League",NA,NA,2017-01-03
"CIMB Classic",6418,2016-10-23,"PGA Tour",NA,NA,2017-01-03
"Lexus Peru Open Presentado por Diners Club",6419,2016-10-23,"PGA Tour Latinoamerica",NA,NA,2017-01-03
"Portugal Masters",6420,2016-10-23,"European Tour",NA,NA,2017-01-03
"Foshan Open",6421,2016-10-23,"European Challenge Tour",NA,NA,2017-01-03
"Bridgestone Open",6422,2016-10-23,"Japan Golf Tour",NA,NA,2017-01-03
"Isuzu Queensland Open",6423,2016-10-23,"PGA Tour Australasia",NA,NA,2017-01-03
"Vodacom Origins - Euphoria",6424,2016-10-23,"Sunshine Tour",NA,NA,2017-01-03
"Grand Final",6425,2016-10-23,"Alps Golf Tour",NA,NA,2017-01-03
"DGB Financial Group Daegu Gyeongbuk Open",6427,2016-10-23,"Korean Golf Tour",NA,NA,2017-01-03
"Matchroom Sport Tour Championship",6428,2016-10-23,"EuroPro Tour",NA,NA,2017-01-03
"Sahara Kuwait Championship",6429,2016-10-23,"MENA Tour",NA,NA,2017-01-03
"Sanderson Farms Championship ",6430,2016-10-30,"PGA Tour",NA,NA,2017-01-03
"WGC -HSBC Champions ",6431,2016-10-30,"WGC",NA,NA,2017-01-03
"Colombia Classic ",6432,2016-10-30,"PGA Tour Latinoamerica",NA,NA,2017-01-03
"Ras Al Khaimah",6433,2016-10-30,"European Challenge Tour",NA,NA,2017-01-03
"Mynavi ABC Championship",6434,2016-10-30,"Japan Golf Tour",NA,NA,2017-01-03
"Sun Sibaya Challenge",6435,2016-10-30,"Sunshine Tour",NA,NA,2017-01-03
"Ghala Open",6436,2016-10-30,"MENA Tour",NA,NA,2017-01-03
"Shriners Hospitals for Children Open",6437,2016-11-06,"PGA Tour",NA,NA,2017-01-03
"Clearwater Bay Open",6438,2016-11-06,"PGA Tour China",NA,NA,2017-01-03
"Turkish Airlines Open",6439,2016-11-06,"European Tour",NA,NA,2017-01-03
"NBO Golf Classic Grand Final",6440,2016-11-06,"European Challenge Tour",NA,NA,2017-01-03
"Heiwa PGM Championship",6441,2016-11-06,"Japan Golf Tour",NA,NA,2017-01-03
"Vodacom Origins of Golf Final",6442,2016-11-06,"Sunshine Tour",NA,NA,2017-01-03
"Tour Championship",6443,2016-11-06,"MENA Tour",NA,NA,2017-01-03
"OHL Classic at Mayakoba",6444,2016-11-13,"PGA Tour",NA,NA,2017-01-03
"Argentina Classic presentado por NEC ",6445,2016-11-13,"PGA Tour Latinoamerica",NA,NA,2017-01-03
"Budweiser Putian Open",6446,2016-11-13,"PGA Tour China",NA,NA,2017-01-03
"Nedbank Golf Challenge hosted by Gary Player",6447,2016-11-13,"European Tour",NA,NA,2017-01-03
"Mitsui Sumitomo VISA Taiheiyo Masters",6448,2016-11-13,"Japan Golf Tour",NA,NA,2017-01-03
"NSW Open Championship ",6449,2016-11-13,"PGA Tour Australasia",NA,NA,2017-01-03
"Resorts World Manila Masters",6450,2016-11-13,"Asian Tour",NA,NA,2017-01-03
" Caido Korea Tour Championship",6451,2016-11-13,"Korean Golf Tour",NA,NA,2017-01-03
"The RSM Classic ",6452,2016-11-20,"PGA Tour",NA,NA,2017-01-03
"111 VISA Open de Argentina ",6453,2016-11-20,"PGA Tour Latinoamerica",NA,NA,2017-01-03
"Zhuhai Hengqin Phoenix Tree Open",6454,2016-11-20,"PGA Tour China",NA,NA,2017-01-03
"DP World Tour Championship",6455,2016-11-20,"European Tour",NA,NA,2017-01-03
"Dunlop Phoenix Tournament",6456,2016-11-20,"Japan Golf Tour",NA,NA,2017-01-03
"Emirates Australian Open ",6457,2016-11-20,"PGA Tour Australasia","OneAsia Tour",NA,2017-01-03
"BANK BRI-JCB Indonesia Open",6458,2016-11-20,"Asian Tour",NA,NA,2017-01-03
"Buick Open",6459,2016-11-27,"PGA Tour China",NA,NA,2017-01-03
"Casio World Open",6460,2016-11-27,"Japan Golf Tour",NA,NA,2017-01-03
"Combiphar Golf Invitational",6462,2016-11-27,"Asian Development Tour",NA,NA,2017-01-03
"Lion of Africa Cape Town Open presented by Sun International",6463,2016-11-27,"Sunshine Tour",NA,NA,2017-01-03
"Alfred Dunhill Championship",6464,2016-12-04,"Sunshine Tour","European Tour",NA,2017-01-03
"Australian PGA Championship",6465,2016-12-04,"PGA Tour Australasia","European Tour",NA,2017-01-03
"Golf Nippon Series JT Cup",6466,2016-12-04,"Japan Golf Tour",NA,NA,2017-01-03
"Hero World Challenge",6467,2016-12-04,"PGA Tour",NA,NA,2017-01-03
"Panasonic Open India",6468,2016-12-04,"Asian Tour",NA,NA,2017-01-03
"Shell Championship",6469,2016-12-04,"PGA Tour Latinoamerica",NA,NA,2017-01-03
"Thongchai Jaidee Foundation",6470,2016-12-04,"Asian Development Tour",NA,NA,2017-01-03
"UBS Hong Kong Open",6471,2016-12-11,"Asian Tour","European Tour",NA,2017-01-09
"Boonchu Ruangkit Championship",6473,2016-12-25,"Asian Development Tour",NA,NA,2017-01-26
"SBS Tournament of Champions ",6474,2017-01-08,"PGA Tour",NA,NA,2017-01-30
"Sony Open in Hawaii",6475,2017-01-15,"PGA Tour",NA,NA,2017-02-07
"BMW SA Open hosted by City of Ekurhuleni",6477,2017-01-15,"Sunshine Tour","European Tour",NA,2017-02-07
"CareerBuilder Challenge",6478,2017-01-22,"PGA Tour",NA,NA,2017-02-07
"Abu Dhabi HSBC Championship",6480,2017-01-22,"European Tour",NA,NA,2017-02-07
"SMBC Singapore Open",6481,2017-01-22,"Asian Tour","Japan Golf Tour",NA,2017-02-07
"PGM CCM Seriemas Championship",6482,2017-01-22,"Asian Development Tour",NA,NA,2017-02-07
"Red Sea Egyptian Classic",6483,2017-01-22,"ProGolf Tour",NA,NA,2017-02-07
"The Bahamas Great Exuma Classic at Sandals Emerald Bay",6484,2017-01-15,"Web.com Tour",NA,NA,2017-02-07
"Farmers Insurance Open ",6485,2017-01-29,"PGA Tour",NA,NA,2017-02-21
"The Bahamas Great Abaco Classic at The Abaco Club",6486,2017-01-29,"Web.com Tour",NA,NA,2017-02-21
"Commercial Bank Qatar Masters",6487,2017-01-29,"European Tour",NA,NA,2017-02-21
"Leopalace21 Myanmar Open",6488,2017-01-29,"Asian Tour","Japan Golf Tour",NA,2017-02-21
"Red Sea Ain Sokhna Classic",6489,2017-01-29,"ProGolf Tour",NA,NA,2017-02-21
"Waste Management Phoenix Open",6490,2017-02-05,"PGA Tour",NA,NA,2017-02-28
"Omega Dubai Desert Classic",6491,2017-02-05,"European Tour",NA,NA,2017-02-28
"Victorian PGA Championship ",6492,2017-02-05,"PGA Tour Australasia",NA,NA,2017-02-28
"Bashundhara Bangladesh Open",6493,2017-02-05,"Asian Tour",NA,NA,2017-02-28
"AT&T Pebble Beach Pro-Am",6494,2017-02-12,"PGA Tour",NA,NA,2017-03-14
"Club Colombia Championship by Servientrega",6495,2017-02-12,"Web.com Tour",NA,NA,2017-03-14
"Maybank Championship",6496,2017-02-12,"Asian Tour","European Tour",NA,2017-03-14
"Oates Vic Open ",6497,2017-02-12,"PGA Tour Australasia",NA,NA,2017-03-14
"Eye of Africa PGA Championship",6498,2017-02-12,"Sunshine Tour",NA,NA,2017-03-14
"The Tony Jacklin Open",6499,2017-02-12,"ProGolf Tour",NA,NA,2017-03-14
"Genesis Open",6500,2017-02-19,"PGA Tour",NA,NA,2017-03-14
"Panama Claro Championship",6501,2017-02-19,"Web.com Tour",NA,NA,2017-03-14
"70 Avianca Colombia Open",6502,2017-02-19,"PGA Tour Latinoamerica",NA,NA,2017-03-14
"ISPS Handa World Super 6 Perth",6503,2017-02-19,"PGA Tour Australasia","Asian Tour","European Tour",2017-03-14
"Ein Bay Open",6504,2017-02-19,"Alps Golf Tour",NA,NA,2017-03-14
"PGM Panasonic Malaysia Championship",6505,2017-02-19,"Asian Development Tour",NA,NA,2017-03-14
"Mediter Real Estate Masters",6506,2017-02-19,"Nordic Golf League",NA,NA,2017-03-14
"Open Casa Green Golf",6507,2017-02-19,"ProGolf Tour",NA,NA,2017-03-14
"Dimension Data Pro-Am",6508,2017-02-19,"Sunshine Tour",NA,NA,2017-03-14
"The Honda Classic ",6509,2017-02-26,"PGA Tour",NA,NA,2017-03-21
"Joburg Open",6510,2017-02-26,"Sunshine Tour","European Tour",NA,2017-03-21
"Red Sea Little Venice Open",6511,2017-02-26,"Alps Golf Tour",NA,NA,2017-03-21
"PGA Catalunya Resort Championship",6512,2017-02-26,"Nordic Golf League",NA,NA,2017-03-21
"WGC - Mexico Championship ",6513,2017-03-05,"WGC",NA,NA,2017-03-29
"Tshwane Open",6514,2017-03-05,"Sunshine Tour","European Tour",NA,2017-03-29
"Lawnmaster Horizon Golf NZ PGA Championship ",6515,2017-03-05,"PGA Tour Australasia",NA,NA,2017-03-29
"Lumine Lakes Open",6516,2017-03-05,"Nordic Golf League",NA,NA,2017-03-29
"Lumine Hills Open",6517,2017-03-05,"Nordic Golf League",NA,NA,2017-03-29
"Open Madaef",6518,2017-03-05,"ProGolf Tour",NA,NA,2017-03-29
"Valspar Championship",6519,2017-03-12,"PGA Tour",NA,NA,2017-04-04
"Molino Canuelas Championship ",6520,2017-03-12,"PGA Tour Latinoamerica",NA,NA,2017-04-04
"Hero India Open",6521,2017-03-12,"Asian Tour","European Tour",NA,2017-04-04
"ISPS HANDA New Zealand Open ",6522,2017-03-12,"PGA Tour Australasia",NA,NA,2017-04-04
"Open Royal Golf Anfa Mohammedia",6523,2017-03-12,"ProGolf Tour",NA,NA,2017-04-04
"Arnold Palmer Invitational presented by Mastercard",6524,2017-03-19,"PGA Tour",NA,NA,2017-04-20
"Coca-Cola QLD PGA Championship ",6526,2017-03-19,"PGA Tour Australasia",NA,NA,2017-04-20
"Palmeraie Country Club Casablanca Open",6527,2017-03-19,"MENA TOUR 2017 REV",NA,NA,2017-04-20
"WGC - Dell Technologies Match Play",6528,2017-03-26,"WGC",NA,NA,2017-04-20
"Puerto Rico Open ",6529,2017-03-26,"PGA Tour",NA,NA,2017-04-20
"Chitimacha Louisiana Open presented by NACHER",6530,2017-03-26,"Web.com Tour",NA,NA,2017-04-20
"Honduras Open presented by Indura Golf Resort",6531,2017-03-26,"PGA Tour Latinoamerica",NA,NA,2017-04-20
"Barclays Kenya Open",6532,2017-03-26,"European Challenge Tour",NA,NA,2017-04-20
"Open Ocean",6533,2017-03-26,"ProGolf Tour",NA,NA,2017-04-20
"Royal Golf Mohammedia Open",6534,2017-03-26,"MENA TOUR 2017 REV",NA,NA,2017-04-20
"PGM Northport Championship",6536,2017-03-19,"Asian Development Tour",NA,NA,2017-04-20
"Shell Houston Open",6537,2017-04-02,"PGA Tour",NA,NA,2017-04-26
"Open Tazegzout",6538,2017-04-02,"ProGolf Tour",NA,NA,2017-04-26
"Masters Tournament",6539,2017-04-09,"Major Championship",NA,NA,2017-05-02
"PGM UMW Championship",6540,2017-04-16,"Asian Development Tour",NA,NA,2017-05-11
"Token Homemate Cup",6541,2017-04-16,"Japan Golf Tour",NA,NA,2017-05-11
"RBC Heritage",6543,2017-04-16,"PGA Tour",NA,NA,2017-05-11
"Trophee Hassan II",6544,2017-04-16,"European Tour",NA,NA,2017-05-11
"Panasonic OPEN",6545,2017-04-23,"Asian Tour","Japan Golf Tour",NA,2017-05-17
"Shenzhen International",6546,2017-04-23,"European Tour",NA,NA,2017-05-17
"Valero Texas Open",6547,2017-04-23,"PGA Tour",NA,NA,2017-05-17
"Zimbabwe Open",6549,2017-04-23,"Sunshine Tour",NA,NA,2017-05-17
"25th GOSSER OPEN",6550,2017-05-21,"Alps Golf Tour",NA,NA,2017-05-17
"Turkish Airlines Challenge",6551,2017-04-23,"European Challenge Tour",NA,NA,2017-05-17
"The Lookers Championship",6552,2017-04-30,"EuroPro Tour",NA,NA,2017-05-17
"The 13th Dongbu Insurance Promi Open",6553,2017-04-23,"Korean Golf Tour",NA,NA,2017-05-17
"Ras Al Khaimah Classic",6554,2017-04-30,"MENA TOUR 2017 REV",NA,NA,2017-05-17
"86 Abierto OSDE del Centro presentado por FiberCorp",6555,2017-04-23,"PGA Tour Latinoamerica",NA,NA,2017-05-17
"United Leasing & Finance Championship",6556,2017-04-23,"Web.com Tour",NA,NA,2017-05-17
"El Bosque Mexico Championship by Innova",6557,2017-04-30,"Web.com Tour",NA,NA,2017-05-24
"Volvo China Open",6558,2017-04-30,"European Tour",NA,NA,2017-05-24
"The Crowns",6559,2017-04-30,"Japan Golf Tour",NA,NA,2017-05-24
"Yeangder Heritage",6560,2017-04-30,"Asian Tour",NA,NA,2017-05-24
"Zambia Sugar Open",6561,2017-04-30,"Sunshine Tour",NA,NA,2017-05-24
"Cadio Series 1 - Eugene Group/All for You Jeonnam Open",6563,2017-04-30,"Korean Golf Tour",NA,NA,2017-05-24
"Wells Fargo Championship",6564,2017-05-07,"PGA Tour",NA,NA,2017-05-30
"Corales Puntacana Resort and Club Championship",6565,2017-05-07,"Web.com Tour",NA,NA,2017-05-30
"SP Brewery PNG Golf Open ",6566,2017-05-07,"PGA Tour Australasia",NA,NA,2017-05-30
"Essential Costa Rica Classic",6567,2017-05-07,"PGA Tour Latinoamerica",NA,NA,2017-05-30
"Investec Royal Swazi Open",6568,2017-05-07,"Sunshine Tour",NA,NA,2017-05-30
"EXTEC Pro Golf Tour by Czech One",6569,2017-05-07,"ProGolf Tour",NA,NA,2017-05-30
"Alps de las Castillas",6570,2017-05-07,"Alps Golf Tour",NA,NA,2017-05-30
"Mahasamutr Masters",6571,2017-05-07,"MENA TOUR 2017 REV",NA,NA,2017-05-30
"The 36th GS Caltax Maekyung Open",6574,2017-05-07,"Korean Golf Tour","OneAsia Tour",NA,2017-05-30
"Bravo Tours Open - by Visit Tønder",6575,2017-05-07,"Nordic Golf League",NA,NA,2017-05-30
"THE PLAYERS Championship ",6576,2017-05-14,"PGA Tour",NA,NA,2017-06-12
"Open de Portugal at Morgado Golf Resort",6577,2017-05-14,"European Challenge Tour","European Tour",NA,2017-06-12
"Japan PGA Championship Nissin Cup Noodle Cup 2017",6578,2017-05-14,"Japan Golf Tour",NA,NA,2017-06-12
"Great National Hotels Irish Masters",6580,2017-05-14,"EuroPro Tour",NA,NA,2017-06-12
"Kellers Park Masters",6581,2017-05-14,"Nordic Golf League",NA,NA,2017-06-12
"Mountain Creek Open by GOLF CITIZEN",6582,2017-05-14,"MENA TOUR 2017 REV",NA,NA,2017-06-12
"AT&T Byron Nelson",6583,2017-05-21,"PGA Tour",NA,NA,2017-06-12
"BMW Charity Pro-Am presented by SYNNEX Corporation",6584,2017-05-21,"Web.com Tour",NA,NA,2017-06-12
"The Rocco Forte Open",6585,2017-05-21,"European Tour",NA,NA,2017-06-12
"Andalucía Costa del Sol Match Play 9",6586,2017-05-21,"European Challenge Tour",NA,NA,2017-06-12
"Kansai Open Golf Championship",6587,2017-05-21,"Japan Golf Tour",NA,NA,2017-06-12
"TX Civil & Logistics WA PGA Championship ",6588,2017-05-21,"PGA Tour Australasia",NA,NA,2017-06-12
"Thailand Open",6589,2017-05-21,"Asian Tour",NA,NA,2017-06-12
"Lombard Insurance Classic",6590,2017-05-21,"Sunshine Tour",NA,NA,2017-06-12
"SK telecom Open",6591,2017-05-21,"Korean Golf Tour",NA,NA,2017-06-12
"25th Gosser Open",6592,2017-05-21,"Alps Golf Tour",NA,NA,2017-06-12
"The IFX Championship",6593,2017-05-21,"EuroPro Tour",NA,NA,2017-06-12
"Stora Hotellet Bryggan Fjallbacka Open",6594,2017-05-21,"Nordic Golf League",NA,NA,2017-06-12
"Pattana Golf Championship",6595,2017-05-21,"MENA TOUR 2017 REV",NA,NA,2017-06-12
"DEAN & DELUCA Invitational ",6596,2017-05-28,"PGA Tour",NA,NA,2017-06-19
"BMW PGA Championship",6597,2017-05-28,"European Tour",NA,NA,2017-06-19
"D+D REAL Czech Challenge",6598,2017-05-28,"European Challenge Tour",NA,NA,2017-06-19
"Gate Way To The Open - Mizuno Open",6599,2017-05-28,"Japan Golf Tour",NA,NA,2017-06-19
"Singha Phuket Open",6600,2017-05-28,"Asian Development Tour",NA,NA,2017-06-19
"Caido Series 2017 Caido DREAM OPEN",6601,2017-05-28,"Korean Golf Tour",NA,NA,2017-06-19
"Open Golf Clement Ader Paris",6602,2017-05-28,"Alps Golf Tour",NA,NA,2017-06-19
"Star for Life PGA Championship",6603,2017-05-28,"Nordic Golf League",NA,NA,2017-06-19
"Raiffeisen Pro Golf Tour St. Pölten 2017 presented by Diners Club & Noyan Golftravel",6604,2017-05-28,"ProGolf Tour",NA,NA,2017-06-19
"the Memorial Tournament presented by Nationwide",6605,2017-06-04,"PGA Tour",NA,NA,2017-06-29
"Rex Hospital Open ",6606,2017-06-04,"Web.com Tour",NA,NA,2017-06-29
"Quito Open presentado por Diners Club",6607,2017-06-04,"PGA Tour Latinoamerica",NA,NA,2017-06-29
"Freedom 55 Financial Open",6608,2017-06-04,"PGA Tour Canada",NA,NA,2017-06-29
"Nordea Masters",6609,2017-06-04,"European Tour",NA,NA,2017-06-29
"Swiss Challenge presented by ASG",6610,2017-06-04,"European Challenge Tour",NA,NA,2017-06-29
"JGT Championship Mori Building Cup Shishido Hills",6611,2017-06-04,"Japan Golf Tour",NA,NA,2017-06-29
"Mopani Redpath Zambia Open",6612,2017-06-04,"Sunshine Tour",NA,NA,2017-06-29
"60th Kolon Korea Open",6613,2017-06-04,"Korean Golf Tour","OneAsia Tour",NA,2017-06-29
"Open de St Francois Region Guadeloupe",6614,2017-06-04,"Alps Golf Tour",NA,NA,2017-06-29
"Adamstal Open powered by EURAM Bank AG",6615,2017-06-04,"ProGolf Tour",NA,NA,2017-06-29
"Jyske Bank PGA Championship",6616,2017-06-04,"Nordic Golf League",NA,NA,2017-06-29
"FedEx St. Jude Classic",6617,2017-06-11,"PGA Tour",NA,NA,2017-07-05
"Rust-Oleum Championship ",6618,2017-06-11,"Web.com Tour",NA,NA,2017-07-05
"Bayview Place Cardtronics Open presented by Times Colonist ",6619,2017-06-11,"PGA Tour Canada",NA,NA,2017-07-05
"Puerto Plata DR Open ",6620,2017-06-11,"PGA Tour Latinoamerica",NA,NA,2017-07-05
"LYONESS OPEN powered by ORGANIC+",6621,2017-06-11,"European Tour",NA,NA,2017-07-05
"KPMG Trophy",6622,2017-06-11,"European Challenge Tour",NA,NA,2017-07-05
"Descente Korea Munsingwear Matchplay",6623,2017-06-11,"Korean Golf Tour",NA,NA,2017-07-05
"Villaverde Open",6624,2017-06-11,"Alps Golf Tour",NA,NA,2017-07-05
"South to East Challenge",6628,2017-06-11,"MENA TOUR 2017 REV",NA,NA,2017-07-05
"U.S. Open",6629,2017-06-18,"Major Championship",NA,NA,2017-07-11
"Air Capital Classic Supporting Wichita's Youth",6630,2017-06-18,"Web.com Tour",NA,NA,2017-07-11
"GolfBC Championship",6631,2017-06-18,"PGA Tour Canada",NA,NA,2017-07-11
"BMW Jamaica Classic ",6632,2017-06-18,"PGA Tour Latinoamerica",NA,NA,2017-07-11
"Hauts de France Golf Open",6633,2017-06-18,"European Challenge Tour",NA,NA,2017-07-11
"Queen's Cup",6634,2017-06-18,"Asian Tour",NA,NA,2017-07-11
"Caido Series 2017 Caido Golden V1 Open",6635,2017-06-18,"Korean Golf Tour",NA,NA,2017-07-11
"Open La Pinetina - Memorial Giorgio Bordoni",6636,2017-06-18,"Alps Golf Tour",NA,NA,2017-07-11
"Eagle Orchid Scottish Masters",6637,2017-06-18,"EuroPro Tour",NA,NA,2017-07-11
"Tinderbox Charity Challenge - by The Agger Foundation",6638,2017-06-18,"Nordic Golf League",NA,NA,2017-07-11
"Austerlitz Classic",6639,2017-06-18,"ProGolf Tour",NA,NA,2017-07-11
"Jo'burg City Masters",6640,2017-06-18,"MENA TOUR 2017 REV",NA,NA,2017-07-11
"Travelers Championship",6641,2017-06-25,"PGA Tour",NA,NA,2017-07-17
"BMW International Open",6642,2017-06-25,"European Tour",NA,NA,2017-07-17
"Made in Denmark Challenge - presented by Ejner Hessel",6643,2017-06-25,"European Challenge Tour",NA,NA,2017-07-17
"Taifong Open",6644,2017-06-25,"Asian Development Tour",NA,NA,2017-07-17
"The 60th KPGA Championship with A-ONE CC",6645,2017-06-25,"Korean Golf Tour",NA,NA,2017-07-17
"Open International de la Mirabelle D'or",6646,2017-06-25,"Alps Golf Tour",NA,NA,2017-07-17
"The PDC Golf Championship",6647,2017-06-25,"EuroPro Tour",NA,NA,2017-07-17
"Borre Open",6648,2017-06-25,"Nordic Golf League",NA,NA,2017-07-17
"'The Roar'",6649,2017-06-25,"MENA TOUR 2017 REV",NA,NA,2017-07-17
"Lincoln Land Charity Championship",6650,2017-06-25,"Web.com Tour",NA,NA,2017-07-17
"Quicken Loans National",6654,2017-07-02,"PGA Tour",NA,NA,2017-07-24
"Nashville Golf Open Benefitting the Snedeker Foundation",6655,2017-07-02,"Web.com Tour",NA,NA,2017-07-24
"HNA Open de France",6656,2017-07-02,"European Tour",NA,NA,2017-07-24
"SSE Scottish Hydro Challenge hosted by Macdonald Hotels & Resorts",6657,2017-07-02,"European Challenge Tour",NA,NA,2017-07-24
"Betagro All Thailand Championship",6658,2017-07-02,"Asian Development Tour",NA,NA,2017-07-24
"Caido Series 2017 - NS HomeShopping Gunsan CC Jeonbuk Open",6660,2017-07-02,"Korean Golf Tour",NA,NA,2017-07-24
