"Event_ID","Status_Scrape","Scrape_Date","Event_Name","Event_Date"
3787,"Tournament Results Collected",2016-01-28,"AGF-Allianz Open des Volcans",2007-07-08
3788,"Tournament Results Collected",2016-01-28,"Woodone Open Hiroshima",2007-07-08
3789,"Tournament Results Collected",2016-01-28,"TELUS Edmonton Open",2007-07-08
3790,"Tournament Results Collected",2016-01-28,"John Deere Classic",2007-07-15
3791,"Tournament Results Collected",2016-01-28,"The Barclays Scottish Open",2007-07-15
3792,"Tournament Results Collected",2016-01-28,"Nationwide Children's Hospital Invitational",2007-07-15
3793,"Tournament Results Collected",2016-01-28,"Nagashima Shigeo Invitational Sega Sammy Cup ",2007-07-15
3794,"Tournament Results Collected",2016-01-28,"Free Press Manitoba Classic",2007-07-15
3795,"Tournament Results Collected",2016-01-28,"136th OPEN CHAMPIONSHIP",2007-07-22
3796,"Tournament Results Collected",2016-01-28,"U.S. Bank Championship in Milwaukee",2007-07-22
3797,"Tournament Results Collected",2016-01-28,"Price Cutter Charity Championship",2007-07-22
3798,"Tournament Results Collected",2016-01-28,"MAN NO Open",2007-07-22
3799,"Tournament Results Collected",2016-01-28,"Canadian Open presented by Franklin Templeton Investments",2007-07-29
3800,"Tournament Results Collected",2016-01-28,"Cox Classic Presented by Chevrolet",2007-07-29
3801,"Tournament Results Collected",2016-01-28,"The Deutsche Bank Players' Championship of Europe",2007-07-29
3802,"Tournament Results Collected",2016-01-28,"FIRSTPLUS Wales Challenge",2007-07-29
3803,"Tournament Results Collected",2016-01-28,"WGC-Bridgestone Invitational",2007-08-05
3804,"Tournament Results Collected",2016-01-28,"Reno-Tahoe Open",2007-08-05
3805,"Tournament Results Collected",2016-01-28,"Preferred Health Systems Wichita Open",2007-08-05
3806,"Tournament Results Collected",2016-01-28,"The Russian Open Golf Championship",2007-08-05
3807,"Tournament Results Collected",2016-01-28,"Challenge of Ireland presented by Glasson",2007-08-05
3808,"Tournament Results Collected",2016-01-28,"Sun Chlorella Classic",2007-08-05
3809,"Tournament Results Collected",2016-01-28,"89th PGA CHAMPIONSHIP",2007-08-12
3810,"Tournament Results Collected",2016-01-28,"Northeast Pennsylvania Classic",2007-08-12
3811,"Tournament Results Collected",2016-01-28,"Scottish Challenge",2007-08-12
3812,"Tournament Results Collected",2016-01-28,"Wyndham Championship",2007-08-19
3813,"Tournament Results Collected",2016-01-28,"Xerox Classic",2007-08-19
3814,"Tournament Results Collected",2016-01-28,"Scandinavian Masters",2007-08-19
3815,"Tournament Results Collected",2016-01-28,"Rolex Trophy",2007-08-19
3816,"Tournament Results Collected",2016-01-28,"Lexus Open",2007-08-19
3817,"Tournament Results Collected",2016-01-28,"Desjardins Montreal Open",2007-08-19
3818,"Tournament Results Collected",2016-01-28,"The Barclays",2007-08-26
3819,"Tournament Results Collected",2016-01-28,"National Mining Association Pete Dye",2007-08-26
3820,"Tournament Results Collected",2016-01-28,"The KLM Open",2007-08-26
3821,"Tournament Results Collected",2016-01-28,"POSTBANK Challenge",2007-08-26
3822,"Tournament Results Collected",2016-01-28,"KBC Augusta",2007-08-26
3823,"Tournament Results Collected",2016-01-28,"Iskandar Johor Open",2007-08-26
3824,"Tournament Results Collected",2016-01-28,"Jane Rogers Championship of Mississauga",2007-08-26
3825,"Tournament Results Collected",2016-01-28,"Johnnie Walker Championship at Gleneagles",2007-09-02
3826,"Tournament Results Collected",2016-01-28,"Omega European Masters",2007-09-09
3827,"Tournament Results Collected",2016-01-28,"Mercedes-Benz Championship",2007-09-16
3828,"Tournament Results Collected",2016-01-28,"The Quinn Direct British Masters",2007-09-23
3829,"Tournament Results Collected",2016-01-28,"Alfred Dunhill Links Championship",2007-10-07
3830,"Tournament ID Not Valid",2016-01-28,NA,NA
3831,"No Tournament Scores Available",2016-01-28,"HSBC World Match Play Championship",2007-10-14
3832,"Tournament Results Collected",2016-01-28,"Open de Madrid",2007-10-14
3833,"Tournament Results Collected",2016-01-28,"Portugal Masters",2007-10-21
3834,"Tournament Results Collected",2016-01-28,"Mallorca Classic",2007-10-28
3835,"Tournament Results Collected",2016-01-28,"Volvo Masters",2007-11-04
3836,"Tournament Results Collected",2016-01-28,"Deutsche Bank Championship",2007-09-02
3837,"Tournament Results Collected",2016-01-28,"BMW Championship",2007-09-09
3838,"Tournament Results Collected",2016-01-28,"THE TOUR Championship presented by Coca-Cola",2007-09-16
3839,"Tournament Results Collected",2016-01-28,"Turning Stone Resort Championship",2007-09-23
3840,"Tournament Results Collected",2016-01-28,"Viking Classic",2007-09-30
3841,"Tournament Results Collected",2016-01-28,"Valero Texas Open",2007-10-07
3842,"Tournament ID Not Valid",2016-01-28,NA,NA
3843,"Tournament Results Collected",2016-01-28,"Frys.com Open",2007-10-14
3844,"Tournament Results Collected",2016-01-28,"Fry's Electronics Open",2007-10-21
3845,"Tournament Results Collected",2016-01-28,"Ginn sur Mer Classic at Tesoro",2007-10-28
3846,"Tournament Results Collected",2016-01-28,"Children's Miracle Network Classic presented by Wal-Mart",2007-11-04
3847,"Tournament Results Collected",2016-01-28,"Utah EnergySolutions Championship",2007-09-09
3848,"Tournament Results Collected",2016-01-28,"Oregon Classic Pres'd by Kendall Automotive Group",2007-09-16
3849,"Tournament Results Collected",2016-01-28,"Albertsons Boise Open Pres'd by First Health",2007-09-23
3850,"Tournament Results Collected",2016-01-28,"Mark Christopher Charity Classic Pres'd by County of San Bernardino",2007-10-07
3851,"Tournament Results Collected",2016-01-28,"WNB Golf Classic",2007-10-14
3852,"Tournament Results Collected",2016-01-28,"Chattanooga Classic",2007-10-21
3853,"Tournament Results Collected",2016-01-28,"Miccosukee Championship",2007-10-28
3854,"Tournament Results Collected",2016-01-28,"Nationwide Tour Championship at Barona Creek",2007-11-04
3855,"Tournament Results Collected",2016-01-28,"ECCO Tour Championship",2007-09-02
3856,"Tournament Results Collected",2016-01-28,"Telia Challenge Waxholm",2007-09-09
3857,"Tournament Results Collected",2016-01-28,"OKI Mahou Challenge de España",2007-09-16
3858,"Tournament Results Collected",2016-01-28,"Kazakhstan Open",2007-09-23
3859,"Tournament Results Collected",2016-01-28,"The Dutch Futures",2007-09-30
3860,"Tournament Results Collected",2016-01-28,"Open AGF-Allianz Côtes d’Armor Bretagne",2007-10-07
3861,"Tournament Results Collected",2016-01-28,"doc Salbe PGA European Challenge",2007-10-14
3862,"Tournament Results Collected",2016-01-28,"Toscana Open Italian Federation Cup",2007-10-21
3863,"Tournament Results Collected",2016-01-28,"Apulia San Domenico Grand Final",2007-10-28
3864,"Tournament Results Collected",2016-01-28,"Fujisankei Classic",2007-09-02
3865,"Tournament Results Collected",2016-01-28,"Suntory Open",2007-09-09
3866,"Tournament Results Collected",2016-01-28,"ANA Open",2007-09-16
3867,"Tournament Results Collected",2016-01-28,"Coca-Cola Tokai Classic",2007-09-30
3868,"Tournament Results Collected",2016-01-28,"Japan Open Golf Championship",2007-10-14
3869,"Tournament Results Collected",2016-01-28,"Bridgestone Open",2007-10-21
3870,"Tournament Results Collected",2016-01-28,"ABC Championship",2007-10-28
3871,"Tournament Results Collected",2016-01-28,"Mitsui Sumitomo VISA Taiheiyo Masters",2007-11-11
3872,"Tournament Results Collected",2016-01-28,"Dunlop Phoenix",2007-11-18
3873,"Tournament Results Collected",2016-01-28,"Casio World Open",2007-11-25
3874,"Tournament Results Collected",2016-01-28,"Golf Nippon Series JT Cup",2007-12-02
3875,"Tournament Results Collected",2016-01-28,"Mastercard Masters",2007-11-25
3876,"Tournament Results Collected",2016-01-28,"Michael Hill New Zealand Open",2007-12-02
3877,"Tournament Results Collected",2016-01-28,"Cadbury Schweppes Australian PGA Championship",2007-12-09
3878,"Tournament Results Collected",2016-01-28,"MFS Australian Open Championship",2007-12-16
3879,"Tournament Results Collected",2016-01-28,"Nedbank Golf Challenge",2007-12-02
3880,"Tournament Results Collected",2016-01-28,"Alfred Dunhill Championship",2007-12-09
3881,"Tournament Results Collected",2016-01-28,"South African Airways Open",2007-12-16
3882,"Tournament Results Collected",2016-01-28,"Brunei Open",2007-09-02
3883,"Tournament Results Collected",2016-01-28,"Midea China Classic",2007-09-16
3884,"Tournament Results Collected",2016-01-28,"Mercuries Taiwan Masters",2007-09-23
3885,"Tournament ID Not Valid",2016-01-28,NA,NA
3886,"Tournament Results Collected",2016-01-28,"Kolon-Hana Bank Korea Open",2007-10-07
3887,"Tournament Results Collected",2016-01-28,"Hero Honda Indian Open",2007-10-14
3888,"Tournament Results Collected",2016-01-28,"Pertamina Indonesia President Invitational",2007-10-28
3889,"Tournament Results Collected",2016-01-28,"Barclays Singapore Open",2007-11-04
3890,"Tournament Results Collected",2016-01-28,"HSBC Champions",2007-11-11
3891,"Tournament Results Collected",2016-01-28,"UBS Hong Kong Open",2007-11-18
3892,"Tournament Results Collected",2016-01-28,"Johnnie Walker Cambodian Open",2007-12-02
3893,"Tournament Results Collected",2016-01-28,"Volvo Masters of Asia",2007-12-09
3894,"Tournament Results Collected",2016-01-28,"Canadian Tour Championship",2007-09-02
3895,"Tournament Results Collected",2016-01-28,"Abu Dhabi Championship",2008-01-20
3896,"Tournament Results Collected",2016-01-28,"Commercial Bank Qatar Masters",2008-01-27
3897,"Tournament Results Collected",2016-01-28,"Dubai Desert Classic",2008-02-03
3898,"Tournament Results Collected",2016-01-28,"Emaar-MGF Indian Masters",2008-02-10
3899,"Tournament ID Not Valid",2016-01-28,NA,NA
3900,"Tournament ID Not Valid",2016-01-28,NA,NA
3901,"Tournament ID Not Valid",2016-01-28,NA,NA
3902,"Tournament ID Not Valid",2016-01-28,NA,NA
3903,"Tournament ID Not Valid",2016-01-28,NA,NA
3904,"Tournament Results Collected",2016-01-28,"Ballantines Championship",2008-03-16
3905,"Tournament ID Not Valid",2016-01-28,NA,NA
3906,"Tournament Results Collected",2016-01-28,"Madeira Island Open BPI",2008-03-23
3907,"Tournament Results Collected",2016-01-28,"Open de Andalucia",2008-03-30
3908,"Tournament Results Collected",2016-01-28,"Estoril Open de Portugal",2008-04-06
3909,"Tournament Results Collected",2016-01-28,"MASTERS TOURNAMENT",2008-04-13
3910,"Tournament ID Not Valid",2016-01-28,NA,NA
3911,"Tournament ID Not Valid",2016-01-28,NA,NA
3912,"Tournament Results Collected",2016-01-28,"Open de Espana",2008-05-04
3913,"Tournament Results Collected",2016-01-28,"Italian Open",2008-05-11
3914,"Tournament Results Collected",2016-01-28,"Irish Open",2008-05-18
3915,"Tournament Results Collected",2016-01-28,"BMW PGA Championship",2008-05-25
3916,"Tournament Results Collected",2016-01-28,"The Celtic Manor Wales Open",2008-06-01
3917,"Tournament Results Collected",2016-01-28,"BA-CA Golf Open presented by Telekom Austria",2008-06-08
3918,"Tournament ID Not Valid",2016-01-28,NA,NA
3919,"Tournament Results Collected",2016-01-28,"Open de Saint Omer",2008-06-15
3920,"Tournament Results Collected",2016-01-28,"BMW International Open",2008-06-22
3921,"Tournament Results Collected",2016-01-28,"Open de France ALSTOM",2008-06-29
3922,"Tournament Results Collected",2016-01-28,"European Open",2008-07-06
3923,"Tournament Results Collected",2016-01-28,"The Barclays Scottish Open",2008-07-13
3924,"Tournament Results Collected",2016-01-28,"137th OPEN CHAMPIONSHIP",2008-07-20
3925,"Tournament ID Not Valid",2016-01-28,NA,NA
3926,"Tournament ID Not Valid",2016-01-28,NA,NA
3927,"Tournament ID Not Valid",2016-01-28,NA,NA
3928,"Tournament Results Collected",2016-01-28,"SAS Masters",2008-08-17
3929,"Tournament Results Collected",2016-01-28,"The KLM Open",2008-08-24
3930,"Tournament Results Collected",2016-01-28,"Johnnie Walker Championship at Gleneagles",2008-08-31
3931,"Tournament Results Collected",2016-01-28,"Omega European Masters",2008-09-07
3932,"Tournament Results Collected",2016-01-28,"Mercedes-Benz Championship",2008-09-14
3933,"Tournament Results Collected",2016-01-28,"The Quinn Direct British Masters",2008-09-28
3934,"Tournament Results Collected",2016-01-28,"Alfred Dunhill Links Championship",2008-10-05
3935,"Tournament Results Collected",2016-01-28,"Madrid Masters",2008-10-12
3936,"Tournament Results Collected",2016-01-28,"Portugal Masters",2008-10-19
3937,"Tournament Results Collected",2016-01-28,"CASTELLÓ MASTERS Costa Azahar",2008-10-26
3938,"Tournament Results Collected",2016-01-28,"Volvo Masters",2008-11-02
3939,"Tournament ID Not Valid",2016-01-28,NA,NA
3940,"Tournament ID Not Valid",2016-01-28,NA,NA
3941,"Tournament ID Not Valid",2016-01-28,NA,NA
3942,"Tournament ID Not Valid",2016-01-28,NA,NA
3943,"Tournament ID Not Valid",2016-01-28,NA,NA
3944,"Tournament ID Not Valid",2016-01-28,NA,NA
3945,"Tournament ID Not Valid",2016-01-28,NA,NA
3946,"Tournament ID Not Valid",2016-01-28,NA,NA
3947,"Tournament ID Not Valid",2016-01-28,NA,NA
3948,"Tournament ID Not Valid",2016-01-28,NA,NA
3949,"Tournament ID Not Valid",2016-01-28,NA,NA
3950,"Tournament ID Not Valid",2016-01-28,NA,NA
3951,"Tournament Results Collected",2016-01-28,"Mercedes-Benz Championship",2008-01-06
3952,"Tournament Results Collected",2016-01-28,"Sony Open in Hawaii",2008-01-13
3953,"Tournament Results Collected",2016-01-28,"Bob Hope Chrysler Classic",2008-01-20
3954,"Tournament Results Collected",2016-01-28,"Buick Invitational",2008-01-27
3955,"Tournament Results Collected",2016-01-28,"FBR Open",2008-02-03
3956,"Tournament Results Collected",2016-01-28,"AT&T Pebble Beach National Pro-Am",2008-02-10
3957,"Tournament Results Collected",2016-01-28,"Northern Trust Open",2008-02-17
3958,"No Tournament Scores Available",2016-01-28,"WGC - Accenture Matchplay Championship",2008-02-24
3959,"Tournament ID Not Valid",2016-01-28,NA,NA
3960,"Tournament Results Collected",2016-01-28,"Mayakoba Golf Classic",2008-02-24
3961,"Tournament Results Collected",2016-01-28,"The Honda Classic",2008-03-02
3962,"Tournament Results Collected",2016-01-28,"PODS Championship",2008-03-09
3963,"Tournament Results Collected",2016-01-28,"Arnold Palmer Invitational",2008-03-16
3964,"Tournament Results Collected",2016-01-28,"WGC - CA Championship",2008-03-23
3965,"Tournament Results Collected",2016-01-28,"Puerto Rico Open",2008-03-23
3966,"Tournament Results Collected",2016-01-28,"Zurich Classic of New Orleans",2008-03-30
3967,"Tournament Results Collected",2016-01-28,"Shell Houston Open",2008-04-06
3968,"Tournament ID Not Valid",2016-01-28,NA,NA
3969,"Tournament Results Collected",2016-01-28,"Verizon Heritage",2008-04-20
3970,"Tournament Results Collected",2016-01-28,"EDS Byron Nelson Championship",2008-04-27
3971,"Tournament Results Collected",2016-01-28,"Wachovia Championship",2008-05-04
3972,"Tournament Results Collected",2016-01-28,"The PLAYERS Championship",2008-05-11
3973,"Tournament Results Collected",2016-01-28,"AT&T Classic",2008-05-18
3974,"Tournament Results Collected",2016-01-28,"Crowne Plaza Invitational",2008-05-25
3975,"Tournament Results Collected",2016-01-28,"The Memorial Tournament",2008-06-01
3976,"Tournament Results Collected",2016-01-28,"Stanford St. Jude Championship",2008-06-08
3977,"Tournament Results Collected",2016-01-28,"US OPEN",2008-06-15
3978,"Tournament Results Collected",2016-01-28,"Travelers Championship",2008-06-22
3979,"Tournament Results Collected",2016-01-28,"Buick Open",2008-06-29
3980,"Tournament Results Collected",2016-01-28,"AT&T National",2008-07-06
3981,"Tournament Results Collected",2016-01-28,"John Deere Classic",2008-07-13
3982,"Tournament Results Collected",2016-01-28,"US Bank Championship",2008-07-20
3983,"Tournament Results Collected",2016-01-28,"RBC Canadian Open",2008-07-27
3984,"Tournament Results Collected",2016-01-28,"WGC - Bridgestone Invitational",2008-08-03
3985,"Tournament Results Collected",2016-01-28,"Legends Reno-Tahoe Open",2008-08-03
3986,"Tournament Results Collected",2016-01-28,"90th PGA CHAMPIONSHIP",2008-08-10
3987,"Tournament Results Collected",2016-01-28,"Wyndham Championship",2008-08-17
3988,"Tournament Results Collected",2016-01-28,"The Barclays",2008-08-24
3989,"Tournament Results Collected",2016-01-28,"Deutsche Bank Championship",2008-08-31
3990,"Tournament Results Collected",2016-01-28,"BMW Championship",2008-09-07
3991,"Tournament Results Collected",2016-01-28,"Viking Classic",2008-09-21
3992,"Tournament Results Collected",2016-01-28,"THE TOUR Championship",2008-09-28
3993,"Tournament Results Collected",2016-01-28,"Turning Stone Resort Championship",2008-10-05
3994,"Tournament Results Collected",2016-01-28,"Valero Texas Open",2008-10-12
3995,"Tournament Results Collected",2016-01-28,"Justin Timberlake Shriners Hospitals for Children Open",2008-10-19
3996,"Tournament Results Collected",2016-01-28,"Frys.com Open",2008-10-26
3997,"Tournament Results Collected",2016-01-28,"Ginn sur Mer Classic",2008-11-02
3998,"Tournament Results Collected",2016-01-28,"Children's Miracle Network Classic",2008-11-09
3999,"Tournament ID Not Valid",2016-01-28,NA,NA
4000,"Tournament ID Not Valid",2016-01-28,NA,NA
4001,"Tournament ID Not Valid",2016-01-28,NA,NA
4002,"Tournament Results Collected",2016-01-28,"Sail Open Presented by Jaypee Greens",2008-02-24
