"Rank","Player","Player_ID","Projected_Rating","Rating_StdErr","Projected_Stdev","Weight_Sum","Rounds_Player","Avg_SoS","Center_Wt","Primary_Player","Country","Rounds_Last_Year","Recent_Tour","Common_Tour","estimate","std.error","p.value","Sample_Stdev","Expected_Stdev"
364,"Tim Wilkinson","7097",0.365092351910196,0.702837202779334,2.78404211463576,52.3846958916832,292,0.21626077686178,0.380842408448432,0,"NZL",47,"Web.com Tour","PGA Tour",0.154988307135453,0.649618440669646,1.58281794192207e-07,2.57063298877683,2.69386532002898
365,"Daniel Chopra","2035",0.366661915999743,0.67026170200536,2.92115763028027,72.1929927732363,386,-0.0150306369557362,0.338110676005307,1,"SWE",68,"PGA Tour","PGA Tour",0.225086110339658,0.642193982680025,2.05698433387988e-07,2.99172012079428,2.84322196667258
366,"Tadahiro Takayama","6835",0.368347799722108,0.679430110159427,2.94003063987272,73.7829814210599,295,0.772196761307684,0.41026385687315,0,"JPN",87,"Japan Golf Tour","Japan Golf Tour",0.193965966891145,0.644497443095294,1.75255238572736e-07,3.03259149422475,2.86044662400807
367,"Branden Grace","11952",0.368996850972322,0.669220071335756,2.85024455539872,85.0437844413435,343,1.27035339353369,0.406664971962557,0,"RSA",85,"European Challenge Tour","European Challenge Tour",0.194876444274866,0.640627869045834,1.48857627650229e-07,2.7983773501677,2.77056646224223
368,"Tetsuya Haraguchi","6338",0.371969287410491,0.674505756987037,2.75162334878697,78.8900059633315,317,0.762210375340203,0.406368514504714,0,"JPN",91,"Japan Golf Tour","Japan Golf Tour",0.209108940068897,0.643052154930711,1.86788444389416e-07,2.54765995009037,2.66767183839785
369,"Nicholas Thompson","10889",0.373203571658005,0.670480017333953,2.94930108916221,73.3246822444871,382,-0.0047851205110247,0.349823373905314,1,"USA",66,"PGA Tour","PGA Tour",0.234103974489762,0.641792312871777,2.1797938282078e-07,3.06354172295872,2.87207824769613
370,"Thorbjorn Olesen","13412",0.386463724608007,0.691178207052849,3.00431664646262,71.2058713612247,172,0.80146598602415,0.493020981211309,0,"DEN",96,"European Challenge Tour","European Challenge Tour",0.204192769699005,0.643862909891288,1.8571138523842e-07,3.20430744782012,2.92372898851922
371,"S.K. Ho","7307",0.389366496811284,0.676091477119204,2.72224691195947,77.2419786346378,317,0.779099779431594,0.408028944417696,0,"KOR",89,"Japan Golf Tour","Japan Golf Tour",0.223529506110129,0.643533091131093,2.15178043422224e-07,2.46864900223458,2.63695441072455
372,"D.J. Brigman","7543",0.391215649614949,0.677963987559751,2.86915401764829,73.7167631507696,291,0.124648781807227,0.417469659199298,0,"USA",80,"Web.com Tour","Web.com Tour",0.249187309262069,0.641638966984214,2.45576800956793e-07,2.8470356020557,2.78790416057644
373,"Kenneth Ferrie","6576",0.391299967146306,0.675674954485145,2.97595790452217,80.5132843516741,295,0.24478393354551,0.437603166952971,1,"ENG",93,"European Tour","European Tour",0.256391683819049,0.641247346792435,2.5640568078786e-07,3.10997385115827,2.89823891447366
374,"Katsumasa Miyamoto","5791",0.392344927319049,0.669683631108602,2.94923685333133,80.1954369396176,353,0.665202168818647,0.372549682081704,0,"JPN",97,"Japan Golf Tour","Japan Golf Tour",0.238161567086189,0.642701325680121,2.34510170892187e-07,3.04742975293623,2.87219808705335
375,"Kunihiro Kamii","8911",0.396321487907579,0.681874498212948,2.74238977846178,73.4640572939179,247,0.755918308140818,0.428149759453501,0,"JPN",91,"Japan Golf Tour","Japan Golf Tour",0.223580654700322,0.644587077981033,2.25283408597509e-07,2.50953551181635,2.65626596290705
376,"Hideto Tanihara","7046",0.406935916903832,0.668590560542341,2.83351615059866,80.1194782326706,361,0.776654472532301,0.363813878263677,0,"JPN",87,"Japan Golf Tour","Japan Golf Tour",0.248823657250739,0.642490801817769,2.53946411135355e-07,2.75854063499815,2.75350693444871
377,"Jeff Maggert","576",0.407492493957729,0.68117446750999,2.96716252318943,64.5460014384951,310,-0.415025336972372,0.359532131550942,1,"USA",62,"PGA Tour","PGA Tour",0.271320723501092,0.644943767657031,3.39152622792751e-07,3.13363555015447,2.887915300668
378,"Jamie Elson","7564",0.407777238647732,0.711405647697581,2.89721304693998,61.6803616035812,130,0.550732421585879,0.551817086415291,1,"ENG",79,"European Tour","European Tour",0.214562943021205,0.646967174791552,2.31530873141741e-07,2.91760769812661,2.80851303073054
379,"Luke List","7960",0.411464231386279,0.699671609872231,2.82484840335864,64.2504658783617,168,0.48155967410947,0.503189784886295,0,"USA",76,"Web.com Tour","Web.com Tour",0.230355747787525,0.644488902579485,2.37320945382306e-07,2.71325215408471,2.73682811668849
380,"Jason Gore","6321",0.411576996292441,0.672244340976493,2.72461254357282,70.9122885911154,344,0.0812195332535293,0.345462677658579,0,"USA",81,"Web.com Tour","PGA Tour",0.266083565238775,0.642495766528802,2.93048975615153e-07,2.46260413941698,2.64037896117573
381,"Stephen Dodd","4311",0.415819985345562,0.683613202774172,2.77629143110131,68.3723516101215,279,0.14158161301801,0.410010714588712,1,"WAL",75,"European Tour","European Tour",0.263076933852849,0.644551438770647,3.11795885022068e-07,2.5912587145817,2.69081160607713
382,"Thaworn Wiratchant","3602",0.417487810188876,0.669646030017855,2.68682884053166,82.2928230277235,355,1.13885698783293,0.394563320100179,0,"THA",96,"Asian Tour","Asian Tour",0.247513816979891,0.641093496615371,2.36554926787012e-07,2.39527867102744,2.60204216199392
383,"Jeff Gove","6390",0.418808015857208,0.683277614473476,2.75950600911738,62.2078142826961,305,0.265783630940232,0.355626678634829,0,"USA",61,"Web.com Tour","PGA Tour",0.243645566294429,0.645291114285953,2.74122396581374e-07,2.53229348611406,2.67357534322756
384,"Jeff Klauk","7098",0.419230123311229,0.687790663873822,2.87057582896421,58.5209983319673,327,-0.096257775201476,0.349168125348709,1,"USA",44,"Web.com Tour","Web.com Tour",0.251537946358657,0.646795285637642,3.1164501219865e-07,2.85959222884827,2.78696063705994
385,"Travis Bertoni","12563",0.419290618431277,0.724268739914557,2.81388920290837,57.432678196722,121,0.468691870204344,0.598264589874939,0,"USA",88,"Web.com Tour","Web.com Tour",0.218103104018309,0.6471958444711,2.40748092542771e-07,2.65717369108902,2.71908205808999
386,"Mikko Ilonen","6929",0.424289123345668,0.682713529888959,2.99248283393106,63.7191177780922,315,0.214717142612341,0.357976450956631,1,"FIN",60,"European Tour","European Tour",0.256279796265185,0.646088284103947,3.14532466469694e-07,3.20876390226321,2.91356409702594
387,"Shane Bertsch","5605",0.426716562325906,0.731719142751687,2.85777836553831,47.3744423030292,178,-0.108122016466482,0.496669919100813,1,"USA",53,"PGA Tour","PGA Tour",0.222787515975814,0.65271953470424,3.15615101779703e-07,2.79289177306031,2.762514123524
388,"Chinnarat Phadungsil","9984",0.428884611735722,0.680426890153096,2.86835120105244,60.685127311348,274,1.07847139276064,0.383052216620587,0,"THA",65,"Asian Tour","Asian Tour",0.207893932959272,0.635450603403901,1.31827139093759e-07,2.85560389496633,2.78647767974832
389,"Ted Potter-jr","8769",0.436441934966476,0.844573476399909,2.95794067935428,29.2702547169954,60,0.500196817377773,0.646160225944409,0,"USA",40,"Web.com Tour","Web.com Tour",0.0424194827139526,0.670952438673255,1.5736095060714e-07,3.16798635647072,2.83480311583373
390,"Oscar Floren","9397",0.436528776299201,0.687024648644194,3.02817452669001,67.6477373134039,228,0.805244464556534,0.42937267307161,0,"SWE",83,"European Challenge Tour","European Challenge Tour",0.250001833008383,0.644999047954496,2.85319437527862e-07,3.28786290398636,2.94920974097292
391,"Dustin Risdon","8044",0.44499465044734,0.733496264486107,2.82840400286512,37.050675106717,218,0.928911247189613,0.268965124868206,0,"CAN",28,"Web.com Tour","Web.com Tour",0.106499850030084,0.661526968969946,1.77405514773842e-07,2.67464968653816,2.7316391477295
392,"Dicky Pride","5467",0.446532080336783,0.693388533827228,2.84329892342465,60.3695738716877,263,0.2267558292791,0.414313118415332,0,"USA",69,"Web.com Tour","PGA Tour",0.270685249798722,0.646040657108256,3.531800433486e-07,2.77165787344478,2.75745554979671
393,"Richard Bland","6516",0.447609877388729,0.672642208741643,2.83060171497483,74.3843693659877,347,0.260942693161549,0.367539252252085,1,"ENG",74,"European Tour","European Tour",0.303761316713716,0.642804425462861,4.04587710116476e-07,2.74877712033419,2.74951969038915
394,"Nate Smith","8821",0.452683219347128,0.683702424696923,2.85692746120223,76.3997245774095,191,0.155129358509891,0.482690204303177,0,"USA",98,"Web.com Tour","Web.com Tour",0.319473094728508,0.641164519194812,4.29848256965715e-07,2.80990429808518,2.77391159070273
395,"Alistair Presnell","7089",0.454272513870492,0.675685398537172,2.96252108096861,77.0769014495918,242,0.52574294990568,0.423480719217944,0,"AUS",88,"Web.com Tour","Web.com Tour",0.304056642270823,0.64075557322523,3.72446552770946e-07,3.08502075795585,2.88443762237755
396,"Bernd Wiesberger","9531",0.454790293621754,0.671694092423403,2.79597376507304,87.4555884587169,325,0.735800362717026,0.443775963258959,1,"AUT",106,"European Tour","European Challenge Tour",0.31271653226803,0.639979818069392,3.87177802345279e-07,2.66687507092749,2.71409217624977
397,"Joe Affrunti","9194",0.457197443274337,0.743342431630606,2.90630283569956,40.888120350814,100,0.261380972234473,0.436428148842067,0,"USA",59,"Web.com Tour","Web.com Tour",0.194337320808648,0.657628630558735,3.07219902599073e-07,2.97735437708211,2.8096331081002
398,"Patrick Sheehan","7242",0.458398471643609,0.670506855584104,2.83339045436206,71.5431131742983,382,0.384273448136854,0.336807029929249,0,"USA",70,"Web.com Tour","Web.com Tour",0.303598867633934,0.642128336199449,3.92882844050427e-07,2.75759165069577,2.75291155387977
399,"Chris Lloyd","15201",0.458461502895362,0.901947998836153,2.88790138690349,27.8133151871906,32,1.2382542585177,0.87634880588214,0,"ENG",32,"European Challenge Tour","European Challenge Tour",-0.038503100207893,0.675820728263736,1.0056603789871e-07,2.71631741823759,2.74344021766004
400,"Andrea Pavan","12177",0.459381548234327,0.870951703599994,2.86394155388748,30.8907365432275,38,1.06047169150547,0.850227337515306,0,"ITA",34,"European Challenge Tour","European Challenge Tour",0.0287519971915775,0.670578218490189,1.38641254730728e-07,2.64750095170123,2.7282969695544
401,"Troy Merritt","13367",0.46104441294954,0.687640718467453,2.80422012194954,67.0247054802148,190,-0.319286467036928,0.436097069602637,1,"USA",76,"PGA Tour","PGA Tour",0.33262391245799,0.644014425450664,5.37413176131175e-07,2.66473172331503,2.71860271732599
402,"Sungjoon Park","14565",0.465927695624114,0.780533519778645,2.79170845087771,42.1854729557519,67,0.776772399109785,0.681928760359522,0,"KOR",64,"Japan Golf Tour","Japan Golf Tour",0.172700950740723,0.659317751844386,2.76697014786623e-07,2.49056867152363,2.68037376110198
403,"Pablo Martin Benavides","7885",0.465941100810916,0.676074865767732,3.16234400084456,71.2807941163124,310,0.13376359555589,0.373117886388072,1,"ESP",77,"European Tour","European Tour",0.322915177691743,0.643575225048994,4.88039127246896e-07,3.6365227373732,3.08923005869662
404,"Ricardo Santos","8816",0.469664527257005,0.69906154463864,2.78763375580236,62.1525471453331,224,1.23133893517806,0.465625562334819,0,"POR",60,"European Challenge Tour","European Challenge Tour",0.245683556624736,0.64719452984779,3.02063863059257e-07,2.60337538420447,2.69855793217344
405,"Chris Nallen","8618",0.472759726725408,0.675336790075396,2.87939224180752,74.0010359187016,326,0.497980326297311,0.398577558022298,0,"USA",86,"Web.com Tour","Web.com Tour",0.318998421374385,0.641424250871072,4.32801839980581e-07,2.87533870008759,2.79907482968069
406,"Toshinori Muto","7936",0.472906196464636,0.680413312055066,2.9470734328534,71.9780501911386,309,0.777785325310333,0.404169578753065,0,"JPN",82,"Japan Golf Tour","Japan Golf Tour",0.301411330696972,0.644996237348765,4.34441143219791e-07,3.05510550516041,2.8674517508423
407,"Han Lee","7180",0.474883492264312,0.68562848976957,2.92166382878509,68.9495295326955,258,0.782626297154017,0.42157125958407,0,"USA",78,"Japan Golf Tour","Japan Golf Tour",0.295760870036558,0.645861147325025,4.29954151119594e-07,2.99031322349611,2.8400762494073
408,"Alexandre Rocha","7441",0.476994727243316,0.709280213257162,2.85465606913822,54.2876727032651,248,0.164887935782645,0.451406731475232,1,"BRA",52,"PGA Tour","European Challenge Tour",0.287672323871568,0.649240427984881,4.62283229151268e-07,2.79720250863647,2.76513704039231
409,"Marc Turnesa","7627",0.479218096959418,0.694361575761104,2.80034163505399,58.3995144303615,295,-0.354333414664586,0.396444643472663,1,"USA",60,"PGA Tour","PGA Tour",0.331115096348971,0.647193926120176,6.03303922759314e-07,2.63981490280696,2.7128905755897
410,"Brenden Pappas","3794",0.482877637196104,0.691040748667473,2.85352077637233,52.4093016561904,300,0.188686779010666,0.29086610700526,0,"RSA",51,"PGA Tour","Web.com Tour",0.283236201268962,0.649813152577784,4.56558887730693e-07,2.80935426190022,2.76858149688061
411,"Jose M Olazabal","3485",0.484178585957027,0.785571579443519,2.92365445757189,32.2925770718938,125,-0.0634255835815687,0.431771288218654,1,"ESP",35,"European Tour","European Tour",0.18080356248857,0.667939371658571,4.18804750236244e-07,3.05166753020958,2.816137901604
412,"Jonas Blixt","8182",0.485283337486331,0.687714284158101,2.7689009489055,66.3030249380061,211,0.512869693307049,0.432891050559184,0,"SWE",79,"Web.com Tour","Web.com Tour",0.313845656081382,0.643779548963559,4.57218019247539e-07,2.56443263083905,2.68213749241434
413,"Won Joon Lee","10713",0.491912120870835,0.670506378261795,2.96877785057591,79.6979181604715,335,0.516372875115128,0.397460146277109,0,"AUS",86,"Web.com Tour","Web.com Tour",0.349501936961831,0.640063640949888,5.24790843809808e-07,3.09706727496484,2.89206900380685
414,"Sam Saunders","11048",0.492406771397372,0.794585558331663,2.94704957386251,34.5608069511627,69,-0.212336069401874,0.567737770039721,1,"USA",44,"PGA Tour","PGA Tour",0.227352212454138,0.664183050508088,5.20115589249248e-07,3.1304291472782,2.83791031945937
415,"Steve Allan","5697",0.49537473946234,0.72426446230761,2.77873926770493,41.6594853292851,226,0.717521184895793,0.32499525197258,0,"AUS",41,"OneAsia Tour","PGA Tour",0.210886963798258,0.657796103767433,3.53371426050862e-07,2.49688747134353,2.68269135506185
416,"Kevin Kisner","11328",0.507387654815309,0.702467487413403,2.95643033806582,64.0337768981855,146,0.0776372234375885,0.519905952739507,0,"USA",80,"Web.com Tour","Web.com Tour",0.356466291107455,0.644816199968306,6.72151165560244e-07,3.0904390419323,2.87176248547179
417,"Takashi Kanemoto","5657",0.513103588522755,0.67853938090269,2.7840899767492,73.8807824121711,298,0.759194071894038,0.403378964336332,0,"JPN",88,"Japan Golf Tour","Japan Golf Tour",0.349472072365429,0.644487447579536,6.27260662079026e-07,2.62252286607752,2.70013727562129
418,"Magnus A Carlsson","7823",0.513227110751873,0.672202080093889,2.78659655344932,78.0022133301562,352,0.767554324621933,0.388978861260273,1,"SWE",84,"European Challenge Tour","European Tour",0.357787373324807,0.642053145777649,6.08280464056585e-07,2.63693570419852,2.70430484879443
419,"David Smail","4986",0.520185457664109,0.680585422770328,2.72717228378612,66.3492943676288,327,0.765803119781512,0.358572393912782,0,"NZL",60,"Japan Golf Tour","Japan Golf Tour",0.339277249777165,0.646337519944787,6.22379355350771e-07,2.45176054274562,2.64088472822343
420,"Lin Wen-Tang","6433",0.528626307618255,0.749660425788124,2.83622656341736,35.2125195562657,198,0.951083588926323,0.31234611789933,0,"TPE",35,"Asian Tour","Asian Tour",0.179764739484755,0.664637873552693,3.63955135437809e-07,2.68754436856374,2.7353592753131
421,"Jyoti Randhawa","5771",0.529219887931701,0.688693837285852,2.95105815501878,56.8920648625022,305,0.611649109993855,0.327124967369368,1,"IND",51,"European Tour","European Tour",0.328001451064563,0.648872519825465,6.29155313946095e-07,3.11127226249067,2.86957227349083
422,"Keith Horne","6165",0.530008067401724,0.678150178692954,2.8498627654433,74.2636368539642,299,0.734953731859971,0.414194833295368,1,"RSA",83,"European Tour","European Tour",0.3693630705132,0.642797127266517,6.87764082345292e-07,2.79587648456722,2.768001104949
423,"Robert Dinwiddie","11894",0.534711772319116,0.671558410374489,2.88238777304288,80.7491151862787,341,0.657915048096872,0.402523368630464,1,"ENG",88,"European Tour","European Tour",0.390505050425005,0.641324705466078,7.68427367609916e-07,2.87863619029175,2.80306414047955
424,"Henrik Bjornstad","6095",0.538174059643122,0.714277422285116,2.75444187677543,39.5572481404644,275,0.119754747218086,0.207556990189937,1,"NOR",30,"PGA Tour","Web.com Tour",0.280721086639998,0.65885894385654,6.41474372208478e-07,2.39920419538278,2.66021762578701
425,"John Ellis","8481",0.538716356669061,0.832485128360144,2.78782512159298,24.7847874683752,141,1.17678402110803,0.333863373314597,0,"USA",34,"PGA Tour Canada","PGA Tour Canada",0.0250120216959666,0.681504856713965,2.12472763677448e-07,2.24594284785418,2.66062726056171
426,"Casey Wittenberg","8819",0.539616076499315,0.702372471423313,2.89466683306161,46.0613138885318,256,0.341202924797172,0.268223822676817,0,"USA",46,"Web.com Tour","Web.com Tour",0.307942649948242,0.65361446916452,6.47140937537655e-07,2.95337043749368,2.80816113957401
427,"Ron Whittaker","3465",0.541000759507419,0.689403145320279,2.84221549497965,61.3648555070131,273,0.495753598721219,0.395945451924058,0,"USA",69,"Web.com Tour","Web.com Tour",0.361043752712284,0.645468493157361,7.1542627302926e-07,2.77108935759803,2.75733788700713
428,"Andrew Dodt","8364",0.541454015401961,0.679832855561249,2.88152298494828,72.6047709445318,252,0.398102268267377,0.416226121389203,1,"AUS",80,"European Tour","European Tour",0.394294113402289,0.643106003551481,8.49507263548856e-07,2.87965822010012,2.80017892308415
429,"Christian Cevaer","3946",0.547009624949503,0.680598513118416,2.75686503138196,70.7339173435655,300,0.17251015695432,0.405812701976261,1,"FRA",79,"European Tour","European Tour",0.407147563861947,0.643844415993837,9.68043633700177e-07,2.54396139840148,2.67153335468559
430,"Lorenzo Gagli","10073",0.550278455583326,0.682349627266741,2.8416116562047,74.1246135999946,269,0.851695335137979,0.445947969341296,1,"ITA",86,"European Challenge Tour","European Challenge Tour",0.384670932090099,0.643110506752625,7.8699480883557e-07,2.77161026993485,2.75846982779354
431,"Richard H. Lee","15233",0.555564512447431,0.917553672550408,2.85219735111485,26.1293695097122,30,0.520562382146932,0.87611574236235,0,"USA",30,"Web.com Tour","Web.com Tour",0.132416724197158,0.676840204126444,4.08078284398311e-07,2.48306644631192,2.70057863942079
432,"Danny Wax","14037",0.559051660154997,0.848251187777799,2.76699643742293,30.4515460198091,50,0.470368666443235,0.717209806697204,0,"USA",36,"Web.com Tour","Web.com Tour",0.20152583757831,0.669106848682994,5.15622983191379e-07,2.19482369044884,2.63376901172915
433,"Jason Knutzon","7231",0.559816967792189,0.700172274830514,2.87546616547303,60.2880713548506,229,0.670275282667933,0.457073771899269,1,"USA",64,"European Tour","European Tour",0.36851243745518,0.647273707137238,8.149003153052e-07,2.86315485002202,2.7889181512441
434,"Gary Orr","5481",0.559827489722752,0.737122843778002,2.79296878014459,38.5736430205929,209,0.106973196723201,0.331410104797549,1,"SCO",26,"European Tour","European Tour",0.301488068312091,0.660936197924265,8.17149720684672e-07,2.52681646032468,2.69394218943967
435,"Elliot Gealy","8141",0.563250043799382,0.889483016850082,2.8206123783279,26.9670382124043,65,0.405123436696798,0.774612515692465,0,"USA",31,"Web.com Tour","Web.com Tour",0.16744401351715,0.675117944580933,5.0032406407213e-07,2.36406676108824,2.67669089577259
436,"Joseph Bramlett","14698",0.571752718277601,0.833931469924355,2.845608101289,34.2619531164345,45,-0.416330601324553,0.77789119760938,1,"USA",43,"PGA Tour","PGA Tour",0.342650749670046,0.664728633522115,1.29077856620115e-06,2.62222288089957,2.72066972813523
437,"Azuma Yano","7045",0.572145471595205,0.673117716418938,2.98267801428533,75.4907075552364,346,0.74552779713243,0.371035181502899,0,"JPN",79,"Japan Golf Tour","Japan Golf Tour",0.416744015675335,0.643736938192895,1.03988795554451e-06,3.14296984526962,2.90573238216186
438,"Carlos del Moral","10222",0.572152710991882,0.674889675911569,2.99737629950416,77.4837795669407,318,0.735780896441518,0.408795877315179,1,"ESP",92,"European Challenge Tour","European Tour",0.420789755869678,0.642170780664616,1.01068204863168e-06,3.17332685091747,2.92040897926596
439,"John Riegger","929",0.576083645507828,0.71488162178265,2.77591324640479,44.277243675657,237,0.441823488415683,0.322948764073301,0,"USA",48,"Web.com Tour","Web.com Tour",0.332812788135303,0.654794240332086,8.23803741543052e-07,2.50640127183915,2.68228235247578
440,"Alessandro Tadini","7001",0.576990657221111,0.673444771543116,2.73240922178356,76.8726209067817,348,1.00664519603969,0.390823420911758,0,"ITA",80,"European Challenge Tour","European Tour",0.412572664936729,0.642471142289427,9.58117441087932e-07,2.49570601784923,2.64811863309956
441,"Joel Sjoholm","12485",0.577188693197243,0.682794187237299,2.97031463259398,76.2034287872703,236,0.883040610180368,0.465460644085957,0,"SWE",88,"European Tour","European Challenge Tour",0.415931585327806,0.642505985518273,9.85271660644285e-07,3.10321290942868,2.89077171607806
442,"Glen Day","3410",0.578189645247179,0.731376755147603,2.78110633615304,35.7624253148257,263,-0.0648348315075366,0.216085024015466,1,"USA",32,"PGA Tour","PGA Tour",0.309801506218371,0.66280087123492,9.35176528925012e-07,2.46845501389904,2.68321458236578
443,"Andrew Marshall","7177",0.578382954515954,0.68094095366274,2.66859811685678,72.7898092879845,297,1.02098178429241,0.423429293320803,0,"ENG",82,"European Challenge Tour","European Challenge Tour",0.403912135761803,0.643556548536049,9.33112380012011e-07,2.31208604918719,2.58025877130889
444,"Steven O'Hara","7338",0.584248438825152,0.672166202115711,2.69104497219067,81.4261923349061,330,0.411650135153908,0.41257325889939,1,"SCO",89,"European Tour","European Tour",0.455438350364046,0.641130719845563,1.27612720978247e-06,2.40201449144807,2.60574665673508
445,"Mardan Mamat","5685",0.587377684549039,0.672603242898737,2.73935512709406,83.4838464987559,354,0.962261883240235,0.42835704067493,0,"SIN",96,"Asian Tour","Asian Tour",0.437180825032607,0.640810261615112,1.09167508923107e-06,2.52532115014415,2.65549833175971
446,"Mark Hensby","5859",0.588210051511675,0.707879441047679,2.95019780059648,49.4910374508367,231,0.161465929777857,0.370756931272869,1,"AUS",54,"PGA Tour","PGA Tour",0.388725908609063,0.651354706554393,1.11693019040962e-06,3.12894156705865,2.8640135753146
447,"Kazuhiro Yamashita","6833",0.589924529527825,0.677349799311676,2.83761972447208,75.8843541329901,287,0.786312173358925,0.408461738529325,0,"JPN",86,"Japan Golf Tour","Japan Golf Tour",0.434263342487973,0.643950307266634,1.20318842780941e-06,2.76406450223696,2.7555912160706
448,"Matt Hendrix","9186",0.590198559673441,0.93366967190373,2.87749341043875,20.3657977496119,87,0.509017106532556,0.552513236126373,0,"USA",17,"Web.com Tour","Web.com Tour",0.0546602424684788,0.691665540802916,3.99907560094069e-07,2.56260398931229,2.72180625153328
449,"Roger Tambellini","6698",0.59268808824888,0.68016793477975,2.78448451988552,65.6333302893758,312,0.239997555965243,0.365659140276864,0,"USA",64,"PGA Tour","Web.com Tour",0.440595116238332,0.644035057796447,1.26840502748511e-06,2.61276188369531,2.70013437109703
450,"Brian Stuard","13022",0.596281749395656,0.680262601519719,2.81785008214657,66.4821984769641,251,0.199481899892104,0.374268295050071,0,"USA",68,"PGA Tour","Web.com Tour",0.448598374654607,0.643803477750935,1.33848252929575e-06,2.70770409838206,2.73450578321332
451,"Bart Bryant","2162",0.597041024835676,1.23219580877917,3.01440676284507,9.40678551234761,172,-0.439421912664397,0.065918714010508,1,"USA",0,"None","PGA Tour",-0.359649006310527,0.766732210862406,3.16948096027343e-07,2.76404396214468,2.75106190782998
452,"Ben Martin","14007",0.597612097464486,0.822652414167914,2.9327732569073,34.9260219073682,50,-0.466982171414998,0.737436989615952,1,"USA",44,"PGA Tour","PGA Tour",0.379911305422582,0.663930608820757,1.66062768850009e-06,3.02915874369448,2.81503143532969
453,"Jesper Parnevik","948",0.59867207957432,0.785555454672566,2.80849546987569,29.1629621639145,211,-0.352344712061937,0.303593307058641,1,"SWE",28,"PGA Tour","PGA Tour",0.297640986621675,0.671910544207866,1.19533069095073e-06,2.48501444426418,2.69639563713237
454,"Rikard Karlberg","9398",0.601218975855674,0.727067015336602,2.83819249874165,45.8078598689581,163,0.882742528360545,0.430279346902637,0,"SWE",59,"European Tour","European Challenge Tour",0.340594213769739,0.655044040408079,8.83831733438369e-07,2.72712935509135,2.74348504918888
455,"Pariya Junhasavasdikul","7860",0.603132658079947,0.711369750950018,2.80529752558698,58.5569226804542,142,1.23275048761588,0.514480538063081,0,"THA",79,"Asian Tour","Asian Tour",0.375952985714663,0.64852639082303,9.07214824777624e-07,2.64212619482354,2.71360411344355
456,"Masanori Kobayashi","1599",0.603789185251128,0.792077092141909,3.02738766770157,35.1680903068908,95,0.82285108776772,0.56289211742147,0,"JPN",32,"Japan Golf Tour","Japan Golf Tour",0.269700366318719,0.666077944312486,7.77692563263746e-07,3.48415377882909,2.92193257462516
457,"Nobuhiro Masuda","7476",0.604548721102701,0.67687357358293,2.81496648974536,78.8317565749698,298,0.782324050342864,0.425362433618728,0,"JPN",93,"Japan Golf Tour","Japan Golf Tour",0.455537880712213,0.643212127029782,1.38182552901365e-06,2.70666601088127,2.73237598140783
458,"Michael Hendry","11885",0.604643689132109,0.816698286564324,2.81814885747639,30.2749982688433,67,1.00743947080114,0.528487252464355,0,"NZL",41,"OneAsia Tour","OneAsia Tour",0.200981844047114,0.671412995304361,5.61607427005513e-07,2.49670878820795,2.69721465434592
459,"Gavin Coles","4863",0.605667890949522,0.681300803995762,2.91650308362416,62.9103670876877,305,0.469663018440498,0.347553133836918,0,"AUS",69,"Web.com Tour","Web.com Tour",0.436048738206235,0.644952754833499,1.26741031584774e-06,2.99267102005928,2.83581019309543
460,"Rafael Echenique","7988",0.60657448300971,0.675982302690743,2.90576536541396,74.9739297528831,323,0.202342732107106,0.401013948459302,1,"ARG",79,"European Tour","European Tour",0.47754294539641,0.642642674067007,1.60542335578649e-06,2.94268337028431,2.82604322070421
461,"Simon Khan","6686",0.609718150088932,0.679600705446808,2.83227396458219,67.1427995208894,311,0.0161570891902036,0.366512119646557,1,"ENG",69,"European Tour","European Tour",0.473173890611983,0.644826183218526,1.68305405592155e-06,2.74872671145958,2.74953063114531
462,"Matt Weibring","7928",0.612554897011521,0.723218043656883,2.84999351871739,41.8257703951733,245,0.161647102712415,0.32723173662746,0,"USA",26,"Web.com Tour","Web.com Tour",0.376557339812233,0.656584956904905,1.23727474683648e-06,2.7751378618458,2.75670432184161
463,"Daniel Summerhays","12424",0.613427504942105,0.668182126912837,3.06895519418773,89.304451839759,349,0.0145348501202959,0.432994030180165,0,"USA",106,"Web.com Tour","Web.com Tour",0.515737352041135,0.638270598159607,1.83616529342698e-06,3.31125516448361,2.99533280775377
464,"Aaron Goldberg","13543",0.617391718463995,0.79323319667378,2.83321760742883,30.7937996429513,93,1.24576787561169,0.417199761773268,0,"USA",42,"PGA Tour Canada","PGA Tour Canada",0.203856931578511,0.67014943903829,5.4680242104278e-07,2.60753199775521,2.71990865779339
465,"Frank Lickliter-II","5708",0.622851340811147,0.686454413211458,2.85779216724819,62.2526389768264,301,0.164677097657565,0.381274867231642,0,"USA",68,"Web.com Tour","PGA Tour",0.46855060790142,0.645320381419722,1.65397311722585e-06,2.81868465797145,2.77412263783843
466,"Jeff Brehaut","6280",0.62325412432239,0.676336507050841,2.80546503604787,67.7788108896423,320,0.493433301302325,0.354147248847991,0,"USA",68,"Web.com Tour","Web.com Tour",0.466130265746421,0.643302950806045,1.50582519696327e-06,2.67643355353813,2.72271977950676
467,"Brad Elder","6204",0.630720256843159,0.696300341874124,2.81608712359962,54.5733607079333,266,0.489751617227514,0.363330693880079,0,"USA",60,"Web.com Tour","Web.com Tour",0.435895810618856,0.648610529462119,1.45214288233762e-06,2.68364968065689,2.7286466465282
