"Rank","Player","Player_ID","Projected_Rating","Rating_StdErr","Projected_Stdev","Weight_Sum","Rounds_Player","Avg_SoS","Center_Wt","Primary_Player","Country","Rounds_Last_Year","Recent_Tour","Common_Tour","estimate","std.error","p.value","Sample_Stdev","Expected_Stdev"
211,"Henrik Stenson","5994",-0.210539693628123,0.436132164909206,2.9465355203821,69.1174409088044,304,-0.382032680565493,0.386650117761034,1,"SWE",74,"PGA Tour","European Tour",-0.38044865143145,0.321865277822963,2.39625416518355e-05,3.18708111959306,2.9140796673401
212,"Bradley Dredge","6150",-0.210304181315264,0.411917388830416,2.74978654788246,84.4352111437281,350,0.123866450586249,0.390758824954708,1,"WAL",89,"European Tour","European Tour",-0.370605498351069,0.315362600080807,1.86684891884636e-05,2.67620887480583,2.71875893077972
213,"Chris Riley","6281",-0.201401954803163,0.433293195899345,2.72851482046435,68.1421248546851,300,-0.387165375796043,0.36617730352413,1,"USA",78,"PGA Tour","PGA Tour",-0.373084548303611,0.321739439027178,2.63261582423197e-05,2.59919939745762,2.69389126207443
214,"Michael Putnam","10180",-0.196035522124689,0.431214771577867,2.6904153319907,62.4432544208614,332,-0.0560734583628611,0.293861149627171,1,"USA",69,"PGA Tour","Web.com Tour",-0.399458457851002,0.325915586815916,2.33499285058259e-05,2.48184091728582,2.65563334807041
215,"Roberto Castro","12643",-0.190264084429036,0.486335313706902,2.81326737413048,64.0916341987712,135,0.444552566024462,0.558391485899484,0,"USA",79,"Web.com Tour","Web.com Tour",-0.419482415325091,0.325393432634784,1.71949586339715e-05,2.80843350188425,2.77091163355828
216,"Garth Mulroy","8065",-0.188553618686582,0.417761553317296,2.868203793108,83.767482038389,345,0.474591718650178,0.419866840447106,0,"RSA",91,"Web.com Tour","Web.com Tour",-0.364938311293093,0.313809425993578,1.84080577852256e-05,2.95790098457663,2.83761665546441
217,"Sunghoon Kang","7881",-0.188018246988347,0.475693493970131,2.91170145635485,67.8498712408848,159,0.101098499194406,0.552152743012147,1,"KOR",91,"PGA Tour","PGA Tour",-0.385540022205136,0.322288729630229,2.28956004299117e-05,3.0803455520569,2.87258090760442
218,"Christian L Nilsson","7319",-0.185093641441064,0.436648835566518,2.86837500600981,79.1769004018261,259,0.132643521076196,0.469353214512008,1,"SWE",88,"European Tour","European Tour",-0.355642135654023,0.317798950525447,2.66502471799588e-05,2.95832276125667,2.83494496763168
219,"Jonas Blixt","8182",-0.175796087239161,0.431248143299627,2.87690196826903,77.466103179863,259,0.448628634816882,0.436414337516214,0,"SWE",79,"Web.com Tour","Web.com Tour",-0.363853175918633,0.317063756651127,2.27550046276325e-05,2.98452937285576,2.8443962406688
220,"Steve Elkington","579",-0.172310988507243,0.473890650003027,2.73737409661048,50.4814864581072,272,-0.400417859827658,0.318122626145245,1,"AUS",49,"PGA Tour","PGA Tour",-0.402476375596573,0.336782192817895,4.08436204704269e-05,2.57312357901842,2.69604239518479
221,"Ignacio Garrido","5555",-0.170937666008058,0.403246824993542,2.75950349982114,89.5632597913597,382,0.139776744799191,0.381075686828708,1,"ESP",89,"European Tour","European Tour",-0.32064275053678,0.313276929896914,3.33551514529481e-05,2.70404856947815,2.72988123618185
222,"Michael Bradley","3582",-0.155379246981908,0.452035732181369,2.67479075060518,62.1001580701341,241,-0.500358179824591,0.386295930643528,1,"USA",73,"PGA Tour","PGA Tour",-0.334594980211445,0.326140332423059,5.61606614014195e-05,2.42579450669689,2.63631736639469
223,"Alejandro Canizares","11509",-0.143859116853789,0.401113957121922,2.65969032584922,97.8984168822892,386,0.128463566534994,0.416927223077272,1,"ESP",108,"European Tour","European Tour",-0.279879673794189,0.310063840794986,4.89067630004085e-05,2.48744982462383,2.6292699029993
224,"Felipe Aguilar","8135",-0.141121813313489,0.418896254749653,2.84501222906518,81.8779382530778,333,0.146580114386356,0.40652876190325,1,"CHI",89,"European Tour","European Tour",-0.303142320808655,0.31649421641443,5.08279881557914e-05,2.90390037618107,2.81400435523599
225,"Mathew Goggin","3756",-0.131261397729362,0.426972230142836,2.80158237889718,71.8990826243939,337,0.0999849020505432,0.371546225530889,0,"AUS",69,"Web.com Tour","PGA Tour",-0.311628906907895,0.319662805826535,5.38691644207669e-05,2.79901314372784,2.76885509560072
226,"Stuart Appleby","5294",-0.128240938045084,0.407480961165185,2.83569171521873,78.3135284595024,380,-0.497808156544459,0.332081726325577,1,"AUS",77,"PGA Tour","PGA Tour",-0.268352995890204,0.316222357387209,7.97152037255734e-05,2.88888044967822,2.80626206367974
227,"Scott McCarron","3682",-0.126529579144419,0.433870312800404,2.78958457229761,65.8563902547721,308,-0.389756585893577,0.345303762798022,1,"USA",66,"PGA Tour","PGA Tour",-0.29908755201225,0.323269673894431,7.67520745622222e-05,2.76548213910804,2.7556376100045
228,"Michael Letzig","7641",-0.122108731736885,0.430628456764966,2.66569782488872,68.6297905463873,334,-0.113628159641509,0.358350307534035,1,"USA",67,"Web.com Tour","PGA Tour",-0.300027861241017,0.321506653054662,6.92259931987891e-05,2.43075419802346,2.63068508678646
229,"Graeme Storm","3323",-0.110177117298088,0.405947751194127,2.71606843354721,90.401302530758,370,0.180186132564077,0.399188264525531,1,"ENG",97,"European Tour","European Tour",-0.256966054548838,0.312924533075701,7.8006397168961e-05,2.60358621346122,2.68556030634429
230,"Bob Estes","889",-0.0984598376567191,0.482724043464446,2.77563141287859,47.9523034473785,280,-0.365046288190768,0.310199299891239,1,"USA",36,"PGA Tour","PGA Tour",-0.336534870868436,0.340103874859481,0.000109417492331742,2.69336065257897,2.73333262484091
231,"Marcel Siem","6950",-0.0947846014192985,0.421730078510872,2.98262203979146,76.8713178170582,335,0.0940688360326568,0.382804312347023,1,"GER",80,"European Tour","European Tour",-0.261267374813065,0.318877044378029,0.000100165985644836,3.25583093595891,2.95265608785192
232,"Tag Ridings","6840",-0.0926438744452356,0.416323883982583,2.77053929046999,76.9610788832683,335,-0.15206788337066,0.365078817483807,1,"USA",86,"PGA Tour","PGA Tour",-0.247743524359562,0.316568601187417,0.000106258843360396,2.72276408960897,2.73908057268559
233,"Billy Hurley-III","11046",-0.0917778214937045,0.550784526484827,2.81727461529136,51.489668057344,80,0.298494160853326,0.664505915770433,0,"USA",76,"Web.com Tour","Web.com Tour",-0.35563409969238,0.336712066001733,7.35830476558644e-05,2.79174452238679,2.762910180109
234,"Aaron Goldberg","13543",-0.0880991216940907,0.501406300876945,2.72732884089978,56.1000104368306,143,0.65065505226715,0.524159718751089,0,"USA",60,"Web.com Tour","PGA Tour Canada",-0.350056717568711,0.332312561034191,6.33173452399101e-05,2.53907457396954,2.68084209304551
235,"Fredrik Andersson Hed","4005",-0.0863429042498507,0.421998203731086,3.03109449453907,80.2083193732361,320,0.031684284907458,0.40998571417177,1,"SWE",83,"European Tour","European Tour",-0.242930533833666,0.317030171266737,0.000115723710704713,3.36227434502041,3.00157481180676
236,"Camilo Benedetti","8127",-0.0862716577418293,0.441632498465901,2.65713850270299,73.5720364235586,237,0.438264624838103,0.452134028960987,0,"COL",80,"Web.com Tour","Web.com Tour",-0.277253184527845,0.319213817274581,8.27944126809828e-05,2.4172603879746,2.62018048211291
237,"Soren Kjeldsen","6149",-0.0847354817792393,0.407516264163481,2.89524750810874,89.5017468281644,377,0.0672748203394058,0.402182540028514,1,"DEN",91,"European Tour","European Tour",-0.226684803686129,0.313049646343599,0.000117092363010535,3.0160169930719,2.86642436279978
238,"Garrett Willis","6260",-0.0830525014376343,0.43754941328132,2.92333026543946,67.2881227286034,282,-0.320164012806768,0.376988446505676,1,"USA",74,"PGA Tour","PGA Tour",-0.251724426334018,0.322398020220486,0.000134481238118824,3.13035234709662,2.89039968720098
239,"Ricardo Gonzalez","5054",-0.0668994696931781,0.45881438043842,2.84509894628532,55.5493716804196,283,0.0757392642829464,0.324387044483972,1,"ARG",53,"European Tour","European Tour",-0.292179075966425,0.333992921078861,0.000140845396383494,2.92764331376208,2.80785992856779
240,"Marco Dawson","2621",-0.0545551983524336,0.428912273715305,2.65451649577006,75.4733882557307,298,0.308283308420204,0.410758021679783,0,"USA",79,"Web.com Tour","Web.com Tour",-0.231702844479194,0.317797833019182,0.00013875850708576,2.42099797354347,2.61963586930927
241,"Brad Kennedy","6287",-0.0499722063087389,0.49406212752007,2.77357464131322,59.9909071307893,186,0.806923012244193,0.539561745652339,0,"AUS",62,"Japan Golf Tour","Japan Golf Tour",-0.302936912275503,0.330547185025809,0.000104927032453923,2.68937339045347,2.7292158040518
242,"Paul Stankowski","4051",-0.0494682889520399,0.431417288898126,2.74019143194069,72.5183026013291,271,-0.217602722012899,0.398953631699939,1,"USA",80,"PGA Tour","PGA Tour",-0.20797606685496,0.318898648464878,0.00019701354312306,2.63626856668664,2.70601703736709
243,"Adam Hadwin","13965",-0.0490083477992866,0.560260959556353,2.82919152476903,41.4710445310187,98,0.841940462950636,0.499687871391758,0,"CAN",50,"PGA Tour Canada","PGA Tour Canada",-0.405366576053541,0.351687270539005,8.25080388044768e-05,2.83739397720655,2.77316287675678
244,"Paul Goydos","3702",-0.0461379888227704,0.433574159106278,3.00530700398181,65.4482961523874,318,-0.56714087749935,0.338856059173113,1,"USA",79,"PGA Tour","PGA Tour",-0.205797955466024,0.323778721671724,0.000252237814951728,3.367225836903,2.97386678194189
245,"Cameron Percy","5874",-0.039721915551186,0.427382332583649,2.7903494295035,74.3040390211065,311,0.0824010699930485,0.394794666871541,1,"AUS",77,"PGA Tour","Web.com Tour",-0.207720208924589,0.318162451570176,0.000191004975504673,2.76891739861161,2.75742529917419
246,"Arjun Atwal","5701",-0.029423215969011,0.423005373272989,2.79475727744493,76.3572198851615,316,-0.433674617374621,0.391095257358086,1,"IND",88,"PGA Tour","PGA Tour",-0.168663816101392,0.317098921895496,0.000294637265188569,2.78147496359253,2.76255944624067
247,"Romain Wattel","13165",-0.021047437980951,0.516423011834644,2.71811597506732,57.578551209825,103,0.294655985612585,0.605650511686409,1,"FRA",85,"European Tour","European Tour",-0.250532997742938,0.332177388405418,0.000213812582297637,2.50604218488986,2.66860670140128
248,"Prayad Marksaeng","3990",-0.0200280049861196,0.398164717423547,2.74605495260537,105.653196049007,419,0.733954206963349,0.435466522165049,0,"THA",100,"Japan Golf Tour","Japan Golf Tour",-0.164580975340312,0.308609153841548,0.000210288699682294,2.68115502410743,2.71703563843529
249,"Liang Wen-chong","6470",-0.0171944419157558,0.431852085723259,2.73746471575715,71.0297415878343,311,0.437928750633721,0.381180332526372,0,"CHN",67,"Japan Golf Tour","European Tour",-0.207990071529184,0.321894279746273,0.000225834160532477,2.62739336871864,2.70318642458707
250,"Michael Allen","575",-0.0170793066338347,0.636842899243121,2.79221902250546,25.539251971218,226,-0.405560169562081,0.200203201185892,1,"USA",16,"None","PGA Tour",-0.453636388927381,0.389090157901762,0.000230872576628063,2.57734362567899,2.71862431963759
251,"Michio Matsumura","12419",-0.0139993606766658,0.40632927806829,2.67294428011153,105.381413892063,365,0.602250203222492,0.468942655463382,0,"JPN",99,"Japan Golf Tour","Japan Golf Tour",-0.154215588022554,0.310073317842375,0.000256786696793602,2.52389054493655,2.64187956621142
252,"Nathan Green","6258",-0.0135166643094859,0.401925122389988,2.84541814830183,85.5079606095939,405,-0.327509619605744,0.356707400815646,1,"AUS",89,"PGA Tour","PGA Tour",-0.141147226310635,0.31275089510799,0.000340563843038883,2.90684703483686,2.81688846685083
253,"Kiradech Aphibarnrat","12321",-0.0100625199805573,0.405285843838977,2.85348730565689,102.461206868321,317,0.733019185667561,0.456595679478061,0,"THA",98,"Japan Golf Tour","Japan Golf Tour",-0.158796367878505,0.309243858702058,0.000233222978748127,2.9082420987267,2.82455893695436
254,"Rhys Davies","11527",-0.00118550302789723,0.399324353473438,2.89912428945563,96.0271170647598,398,0.108238451667533,0.398819568346388,1,"WAL",101,"European Tour","European Tour",-0.130629765262317,0.310659591453627,0.00035348898796361,3.01698643337174,2.8714911990871
255,"Darren Clarke","3523",0.00462188087537952,0.41460938954159,2.99744483703948,81.0684849350023,361,-0.0453224783235315,0.382077950524526,1,"NIR",84,"European Tour","European Tour",-0.141129312582448,0.316362145734553,0.000398061426829903,3.27877268615261,2.96863177325828
256,"James Driscoll","6228",0.00678255381224866,0.443625866184136,2.78990173637484,64.2914809485876,287,-0.384680117958117,0.373070117052751,1,"USA",71,"PGA Tour","PGA Tour",-0.160229226754203,0.324483630495895,0.000445432040538531,2.76228479699356,2.7544051607343
257,"Brett Rumford","6255",0.0099911215383083,0.420724517200675,2.79246448546033,81.7181595458153,339,0.183933422378907,0.415045745435195,1,"AUS",83,"European Tour","European Tour",-0.144538496832385,0.316238843695704,0.000380102313389162,2.7754894050644,2.76058848494003
258,"Aron Price","9772",0.0150742168165016,0.422529056660918,2.78680068262418,73.5095493020774,345,-0.115190574244259,0.365704284110909,1,"AUS",70,"PGA Tour","PGA Tour",-0.141936203807458,0.318475528713419,0.000430897993291864,2.76175262636784,2.75458295227278
259,"Daisuke Maruyama","6018",0.0163140319612132,0.401282757510819,2.84497086618877,107.04125363143,387,0.742303820407185,0.452700116865644,0,"JPN",103,"Japan Golf Tour","Japan Golf Tour",-0.125561121008387,0.309327925056646,0.000354849750005352,2.88800301595205,2.81652824910161
260,"Greg Owen","5723",0.0179223355542889,0.438424728365125,2.8107717508225,68.5213595571593,305,0.192541145095963,0.392382042025913,0,"ENG",72,"Web.com Tour","PGA Tour",-0.165335834937277,0.321917981596628,0.000377344783738082,2.82062276583996,2.77636841805617
261,"Kent Jones","5825",0.0222932779413978,0.437295163290677,2.68636120485249,66.1631650401615,290,-0.28098773707051,0.364405055012766,1,"USA",75,"PGA Tour","PGA Tour",-0.143877579731222,0.323076603680059,0.000508435332379022,2.47763857670698,2.65053003437032
262,"Ken Duke","493",0.0281001124618573,0.42124903288176,2.71239940347031,76.5035733549495,359,0.307441552815709,0.383157230017228,0,"USA",76,"Web.com Tour","PGA Tour",-0.140858636680806,0.317300702436941,0.000415500763971396,2.5734963105597,2.67948871545343
263,"Joe Ogilvie","6303",0.0297829000501884,0.420354030264982,2.72139629927242,71.0413378270718,356,-0.408229888754599,0.333442973473641,1,"USA",75,"PGA Tour","PGA Tour",-0.11887016453542,0.319866596839985,0.000596991104085794,2.58956284532117,2.68873581947606
264,"Steve Wheatcroft","10292",0.0376735522309345,0.427848437209442,2.85048251493436,75.0542971245169,285,0.291740173640941,0.402375065462894,0,"USA",75,"Web.com Tour","Web.com Tour",-0.133339483950893,0.318028022890821,0.000468196613202625,2.92267299072391,2.81819024956158
265,"Joe Durant","3113",0.0383495490164118,0.446969794086183,2.7695517943954,62.4278842184592,292,-0.37443640449473,0.367437829904711,1,"USA",70,"PGA Tour","PGA Tour",-0.132142725908261,0.325759935121333,0.000645792630624785,2.70238378178249,2.73324626497747
266,"Jarrod Lyle","8392",0.0446441461238825,0.410739591177454,2.72840346210707,83.2121326284198,357,-0.130799420304189,0.384442261837562,1,"AUS",94,"PGA Tour","PGA Tour",-0.0911716540665274,0.313577622399804,0.000641347718219625,2.6244906582251,2.69730948173865
267,"Jose Manuel Lara","5815",0.0471535238278477,0.413916435013524,2.79390295447521,86.8602902334727,354,0.205616362099704,0.416206532589471,1,"ESP",95,"European Tour","European Tour",-0.0971314118905983,0.314240376409339,0.000614202957671188,2.78037888407853,2.7630720048256
268,"Gary Boyd","12795",0.0484091037478876,0.424372021533866,2.8492586015514,79.6445964720844,304,0.226551743827915,0.416213332510066,1,"ENG",84,"European Tour","European Tour",-0.109529236999463,0.317548566755611,0.000606653964584658,2.91491077030731,2.81747812162826
269,"Estanislao Goya","10877",0.0511197433464993,0.411322463260098,2.80443533801361,87.0471660497545,352,0.227650212314982,0.404693241331881,1,"ARG",94,"European Tour","European Tour",-0.0934836637981403,0.314269471754186,0.000641719413272861,2.80595604016598,2.7741073152128
270,"Shaun Micheel","4377",0.0539340021687059,0.445265510549136,2.77274853323305,63.8737830610146,257,-0.474698186286381,0.375951744290416,1,"USA",74,"PGA Tour","PGA Tour",-0.106180519470469,0.324777099094954,0.000831768787521477,2.71293144840848,2.73676324399124
271,"Martin Flores","10535",0.0634176111065179,0.446056124174999,2.74562880254352,74.4760261767238,193,0.263525524678292,0.480478829353959,0,"USA",86,"Web.com Tour","Web.com Tour",-0.106611922947187,0.318416754364999,0.000649363034889086,2.64608098132643,2.70915327278516
272,"Billy Horschel","11276",0.0645131640086928,0.514369017464236,2.90325234448673,53.3913362114098,116,-0.281530868065629,0.542463591670208,1,"USA",79,"PGA Tour","PGA Tour",-0.136081572444564,0.333937570142422,0.000838192034696993,3.08848900297351,2.85732369353572
273,"Oliver Wilson","8300",0.0651610242247101,0.411544749586047,2.71035898829344,89.3838326676698,355,0.0769628489153433,0.420884035884731,1,"ENG",92,"European Tour","European Tour",-0.0685103693973378,0.313045464515794,0.000817176267492242,2.58749694073763,2.67893201938967
274,"Shane Bertsch","5605",0.0700144751447698,0.486673900787297,2.79970635477951,56.1926461787967,216,-0.161031498809398,0.464313689694964,1,"USA",75,"PGA Tour","PGA Tour",-0.128080398457091,0.331100143876458,0.000824842590333435,2.77157720896821,2.75708254995843
275,"James Nitties","7388",0.0711477072221586,0.421538883683333,2.71710527237372,83.0614399167055,286,0.223825258776691,0.433328804017814,0,"AUS",77,"Web.com Tour","PGA Tour",-0.0790230465852068,0.313936366232173,0.000749233154202517,2.59311492595428,2.68420677867859
276,"Toshinori Muto","7936",0.071598653889171,0.421490840549026,2.90559399273976,92.0418204746989,318,0.681866988095759,0.473425104326735,0,"JPN",91,"Japan Golf Tour","Japan Golf Tour",-0.0853165174217226,0.315044988896352,0.000727464443965879,3.0308648294215,2.87486033086455
277,"Peter Whiteford","7822",0.074893866232826,0.415761670688321,2.82027612015238,82.0930378146189,334,0.318538733377184,0.393014101554687,1,"SCO",90,"European Tour","European Tour",-0.0806369044849277,0.316448974410316,0.000810353405549675,2.84474292016597,2.78946224693725
278,"Will Mackenzie","7470",0.0795328382432903,0.435523625571827,2.78306312999677,69.1404899248519,285,-0.124393309830984,0.386349282932754,1,"USA",78,"PGA Tour","PGA Tour",-0.0824631330596167,0.321082214586085,0.00094438339626894,2.74673532924347,2.74877419172914
279,"Steve Flesch","4707",0.0803312294833056,0.422966338524733,2.73418836465423,72.6685186013089,339,-0.458695546269488,0.359982723434824,1,"USA",87,"PGA Tour","PGA Tour",-0.0586067679321652,0.319091386467719,0.0011441127821099,2.62416575709725,2.70127478977715
280,"Rob Oppenheim","8002",0.0819287270197983,0.44491381766045,2.71790934528739,73.7001128670472,204,0.48360182060511,0.468104608380537,0,"USA",81,"Web.com Tour","Web.com Tour",-0.0995272553243945,0.319122166822217,0.000723874851710181,2.5739651362228,2.6812465205675
281,"Fabrizio Zanotti","9842",0.0858680141240567,0.420615864582316,2.73798139077865,81.1515290789873,323,0.202020390962942,0.409483089409562,1,"PAR",87,"European Tour","European Tour",-0.0656570536693227,0.316837868985902,0.00097430323377373,2.64239167011932,2.70548043620941
282,"Thaworn Wiratchant","3602",0.0893249327248287,0.409819647947115,2.7170546121072,94.6007436328306,361,1.12736651448246,0.440070399646545,0,"THA",88,"Asian Tour","Asian Tour",-0.0808939252757476,0.311676856079177,0.000670565974628785,2.60813237101245,2.6859697729739
283,"Colin Montgomerie","741",0.0901858080615999,0.447754146133907,2.78363728153117,64.8330240528425,291,0.0978833471790658,0.392125647937751,1,"SCO",67,"European Tour","European Tour",-0.0932068555999169,0.3260961892121,0.00100652274473309,2.74276088321462,2.74739016882388
284,"Shunsuke Sonoda","12250",0.0909887390335034,0.451336603550634,2.74107574472319,79.963660423743,176,0.647037233571608,0.534234893596756,0,"JPN",82,"Japan Golf Tour","Japan Golf Tour",-0.0861331696695106,0.319910678471383,0.000867920323213367,2.63702234083756,2.70366260998024
285,"Damien McGrane","6039",0.0915155835776777,0.396205306065734,2.80856667532298,98.0742211174338,407,0.222095521944249,0.393247897073149,1,"IRL",96,"European Tour","European Tour",-0.034671434033461,0.310194769193194,0.0010808891402758,2.81621992508511,2.78047983721878
286,"Jean-Baptiste Gonnet","7979",0.0918141748535053,0.426107888505353,2.70816538963948,73.717613967668,330,0.304383010304583,0.376871329317857,1,"FRA",79,"European Tour","European Tour",-0.0788736117837322,0.320753965551088,0.000971042696642644,2.55654793200824,2.67443299504673
287,"Miguel Angel Carballo","8570",0.0950100566328877,0.42921258851562,2.8412650373362,77.4977474353754,306,0.477729845813026,0.427427730820907,0,"ARG",84,"Web.com Tour","Web.com Tour",-0.0760503751933418,0.316998521593707,0.000871711996142198,2.89570311582768,2.80865867742038
288,"Dohoon Kim 752","11701",0.0964358571987081,0.448217816594526,2.77598138429584,83.5860173831147,181,0.620568279252032,0.546687246028155,0,"KOR",91,"Japan Golf Tour","Japan Golf Tour",-0.0722662031051761,0.317660181885446,0.000932584728375873,2.72518960706002,2.73955716035353
289,"Donghwan Lee","8211",0.0981531066745255,0.517260223001466,2.68566569353808,59.4512298139534,170,0.716295983014064,0.627922347567634,0,"KOR",80,"Japan Golf Tour","Japan Golf Tour",-0.141418777292453,0.332837006462207,0.000760061554209372,2.41367179327233,2.63538271967239
290,"Michael Connell","6615",0.0983594962364917,0.456615336501046,2.78917294814943,64.9171335597597,171,-0.382935366640782,0.439131171580271,1,"USA",78,"PGA Tour","PGA Tour",-0.0588232618847294,0.323901748579262,0.00135145225063151,2.75427604938817,2.75154287067467
291,"Corey Pavin","159",0.0994163856781178,0.765415614619347,2.85685526426307,18.5491065188125,189,-0.52275416267597,0.163046983152749,1,"USA",12,"None","PGA Tour",-0.467319830689536,0.424443418039719,0.000654175035598981,2.76735159017159,2.75241002356926
292,"Matt Davidson","9872",0.0997480881975654,0.502482446398501,2.82179639748991,56.6661530866396,118,0.434699369724271,0.537333819615004,0,"USA",70,"Web.com Tour","Web.com Tour",-0.130199072117451,0.331500971891997,0.000817889951987925,2.83087673518426,2.77669701263001
293,"Tommy Biershenk","6402",0.0998117041913754,0.517379080738967,2.79497015524105,57.8590402176249,102,0.431607700373799,0.616385330133647,0,"USA",83,"Web.com Tour","Web.com Tour",-0.126696100094756,0.330614794606387,0.000822696901073792,2.74004097671763,2.74666653518441
294,"Scott Gardiner","6270",0.101048225075152,0.418964301391954,2.66110559881518,78.15661525247,328,0.487279113300821,0.384749438709411,0,"AUS",77,"Web.com Tour","Web.com Tour",-0.0678639178340953,0.316640521591708,0.000943450695332225,2.44828547490022,2.62791779213214
295,"Siddikur Rahman","13766",0.105889790873441,0.4633093306847,2.76907985665284,67.9662182981537,177,0.909697287477549,0.493587817770823,0,"BAN",73,"Asian Tour","Asian Tour",-0.111822171529768,0.324283559961305,0.000766868744003211,2.69628179308827,2.73004536896752
296,"Jbe' Kruger","11978",0.109713161711615,0.417595398036831,2.91078042350565,98.4616607091536,292,0.889953396966611,0.497186808324995,0,"RSA",111,"European Tour","Asian Tour",-0.0457351453145686,0.310009763965519,0.000945644551848297,3.03328719901688,2.88066949812056
297,"Paul Claxton","5921",0.112929480488792,0.418033935054185,2.73567992655106,82.7715257871581,319,0.443992941041575,0.413717463279234,0,"USA",83,"Web.com Tour","Web.com Tour",-0.0448491741684279,0.314475376992456,0.00112814070573023,2.63901819841071,2.70355179156559
298,"David Drysdale","6867",0.113724700154466,0.396822816670823,2.74876224145288,101.885025850758,405,0.277866991298333,0.414446253615465,1,"SCO",105,"European Tour","European Tour",-0.00900432658474892,0.309037245778297,0.00138496190844349,2.68607002264442,2.71996792484884
299,"Casey Wittenberg","8819",0.116644133713647,0.439335024548533,2.72268817477904,69.9563520111829,312,0.361545265217486,0.409916023482428,0,"USA",60,"Web.com Tour","Web.com Tour",-0.064411306607785,0.321159013240615,0.00115570322479047,2.58345836551242,2.68700867756071
300,"Kunihiro Kamii","8911",0.121382001241785,0.427942081755749,2.67522997573569,80.911030080005,283,0.714364363992251,0.433697294344826,0,"JPN",72,"Japan Golf Tour","Japan Golf Tour",-0.0521951463494447,0.319660349581147,0.00125265238325899,2.48554496966735,2.64078037665712
301,"Cliff Kresge","7092",0.12635225897548,0.42135385251053,2.67365920118415,81.3790997806031,327,0.274593080474238,0.420599199517648,0,"USA",83,"Web.com Tour","PGA Tour",-0.0255375077195047,0.314784149789086,0.00141336024444815,2.48515540480014,2.64024893808352
302,"Mark Anderson","12131",0.128205153414854,0.454390070300669,2.87222411101293,72.255437395689,171,0.413062508856271,0.498218340977665,0,"USA",81,"Web.com Tour","Web.com Tour",-0.0501916042061651,0.31991908724874,0.00129205017506859,2.97301487104128,2.83605377380194
303,"Charles Warren","6278",0.13074354372374,0.424312283308125,2.71559451548869,78.5935795481712,304,0.102280305081779,0.414773149978861,0,"USA",90,"Web.com Tour","PGA Tour",-0.0181307704482384,0.315890398540461,0.00159246491680117,2.58309252188763,2.68224023137118
304,"Andrew Svoboda","11274",0.133444836597028,0.435669028662335,2.59211297655049,79.5256719365398,209,0.443969926375587,0.472012658276632,0,"USA",86,"Web.com Tour","Web.com Tour",-0.0300708375883575,0.316055694507081,0.00140602904098715,2.2735982034255,2.55523818472288
305,"David Lingmerth","14815",0.134082915589756,0.54669219420478,2.74895017535041,53.3704259223696,81,0.427898393131165,0.676499745414172,0,"SWE",79,"Web.com Tour","Web.com Tour",-0.107940975318601,0.334889125615707,0.00116896985955603,2.57346197924883,2.69404059200203
306,"Andre Stolz","5237",0.141976337217815,0.533346356174823,2.85400916313004,43.3718097696342,145,0.715955437772436,0.432589540817643,0,"AUS",42,"OneAsia Tour","Web.com Tour",-0.168673576871587,0.34754849017107,0.000957097394338587,2.94619990203297,2.80373143642276
307,"Soren Hansen","6319",0.147309505074924,0.409362797713243,2.76889403307425,88.4262170063501,373,0.106053872846504,0.404590213037875,1,"DEN",90,"European Tour","European Tour",0.0158696899550334,0.313472203035463,0.00211793984405729,2.72346590853936,2.73846604255787
308,"Richard Finch","6636",0.148879787186882,0.4222845744782,2.93219427133963,74.6298436964545,335,0.178785930274576,0.366892867721339,1,"ENG",84,"European Tour","European Tour",-0.0102715021313363,0.320145103638658,0.00199635345527176,3.13527476752386,2.90162695449203
309,"B.J. Staten","7642",0.149962190106975,0.446908981899138,2.93235477663573,68.251863707335,264,0.450795013141296,0.427725624099604,0,"USA",68,"Web.com Tour","Web.com Tour",-0.037810470782755,0.322347001812457,0.00160446193747979,3.14763586419169,2.89809884199215
310,"Brett Quigley","5101",0.156202795677703,0.483327912418814,2.81914879798249,44.0370530972758,299,-0.353217959983006,0.230628057229708,1,"USA",29,"PGA Tour","PGA Tour",-0.0819640459461742,0.345185007690303,0.00211024764532486,2.84898154071917,2.77740779761326
311,"Kevin Kisner","11328",0.157121086579398,0.449105452434435,2.91215945078464,71.1364882489065,186,-0.0216203693121107,0.466368279466626,1,"USA",84,"PGA Tour","Web.com Tour",0.000937654171689228,0.319978109321854,0.0022329867743076,3.08314985041991,2.87732114290149
312,"Robert Coles","5714",0.15881162572118,0.422554511583642,2.75185763031812,78.4858673618911,315,0.397741504072093,0.398446221082924,1,"ENG",82,"European Tour","European Tour",-0.00189549577370607,0.318303722572347,0.00205380231558027,2.67412500827691,2.71922196635
313,"Scott Gutschewski","7305",0.172550747820052,0.438713040227045,2.74904016520993,66.7583665456498,287,-0.0468162359376084,0.376958943441791,1,"USA",73,"PGA Tour","Web.com Tour",0.00738164344176628,0.322739719836239,0.00260192819541873,2.65146197285928,2.71380778580064
314,"Tadahiro Takayama","6835",0.173151616944327,0.425546615415491,2.83437078967856,84.2441176950566,296,0.661578578776045,0.445670951565224,0,"JPN",78,"Japan Golf Tour","Japan Golf Tour",0.0113120701905123,0.318045434072118,0.00233986693636304,2.87355975175406,2.80224336050449
